Time (Myr)  Time-t0 (yr) Mstar (Msun)  Lstar (Lsun)  Rstar (Rsun)  Tstar (K)  Rdisk_in (AU)  Rdisk_out (AU)  Mdisk (Msun)  Renv_in (AU)  Renv_out (AU)  Menv (Msun)  Omega_0 (1/s)   c_s (cm/s)
 0.041060        0.0000    0.003379    0.0000e+00    1616.3800    0.0000e+00    0.000000        0.0000         0.0000         4.8677      4125.2671       0.2967     1.9500e-13      18799.999
 0.041560      499.9000    0.007242    1.1371e-03    1616.3800    2.6355e+01    0.001161        0.0000         0.0000         4.8677      4125.2671       0.2967     1.9500e-13      18799.999
 0.042060      999.8000    0.011105    1.5588e-03    1616.3800    2.8517e+01    0.001359        0.0000         0.0000         4.8677      4125.2671       0.2967     1.9500e-13      18799.999
 0.042560     1499.8000    0.014921    1.9465e-03    1616.3800    3.0145e+01    0.001519        0.0000         0.0000         4.8677      4125.2671       0.2962     1.9500e-13      18799.999
 0.043060     1999.8000    0.018381    2.2728e-03    1616.3800    3.1336e+01    0.001641        0.0000         0.0000         4.8677      4125.2671       0.2920     1.9500e-13      18799.999
 0.043560     2499.8000    0.021842    2.5899e-03    1616.3800    3.2376e+01    0.001752        0.0000         0.0000         4.8677      4125.2671       0.2877     1.9500e-13      18799.999
 0.044060     2999.8000    0.025302    2.8996e-03    1616.3800    3.3304e+01    0.001853        0.0000         0.0000         4.8677      4125.2671       0.2835     1.9500e-13      18799.999
 0.044560     3499.8000    0.028763    3.2035e-03    1616.3800    3.4144e+01    0.001948        0.0000         0.0000         4.8677      4125.2671       0.2793     1.9500e-13      18799.999
 0.045060     3999.8000    0.032169    3.4969e-03    1616.3800    3.4900e+01    0.002035        0.0000         0.0000         4.8677      4125.2671       0.2752     1.9500e-13      18799.999
 0.045560     4499.7998    0.035177    3.7445e-03    1616.3800    3.5502e+01    0.002106        0.0000         0.0000         4.8677      4125.2671       0.2728     1.9500e-13      18799.999
 0.046060     4999.7998    0.038185    3.9911e-03    1616.3800    3.6073e+01    0.002175        0.0000         0.0000         4.8677      4125.2671       0.2704     1.9500e-13      18799.999
 0.046560     5499.7998    0.041193    4.2372e-03    1616.3800    3.6616e+01    0.002241        0.0000         0.0000         4.8677      4125.2671       0.2680     1.9500e-13      18799.999
 0.047060     5999.7998    0.044201    4.4831e-03    1616.3800    3.7136e+01    0.002305        0.0000         0.0000         4.8677      4125.2671       0.2655     1.9500e-13      18799.999
 0.047560     6499.7002    0.047124    4.7209e-03    1616.3800    3.7619e+01    0.002365        0.0000         0.0000         4.8677      4125.2671       0.2631     1.9500e-13      18799.999
 0.048060     6999.7002    0.049434    4.8989e-03    1616.3800    3.7969e+01    0.002409        0.0000         0.0000         4.8677      4125.2671       0.2603     1.9500e-13      18799.999
 0.048560     7499.7002    0.051744    5.0797e-03    1616.3800    3.8315e+01    0.002453        0.0000         0.0000         4.8677      4125.2671       0.2575     1.9500e-13      18799.999
 0.049060     7999.7002    0.054054    5.2632e-03    1616.3800    3.8656e+01    0.002497        0.0000         0.0000         4.8677      4125.2671       0.2547     1.9500e-13      18799.999
 0.049560     8499.7002    0.056364    3.2975e-08    1616.3800    1.9340e+00    0.000006        0.0000         0.0000         4.8677      4125.2671       0.2519     1.9500e-13      18799.999
 0.050060     8999.7998    0.058408          -NaN    1616.3800          -NaN        -NaN        0.9372         0.0004         4.8677      4125.2671       0.2491     1.9500e-13      18799.999
 0.050560     9499.7998    0.058503    3.3408e-03    1616.3800    3.4504e+01    0.001989        8.7339         0.0036         8.7339      4125.2671       0.2457     1.9500e-13      18799.999
