Time (Myr)  Time-t0 (yr) Mstar (Msun)  Lstar (Lsun)  Rstar (Rsun)  Tstar (K)  Rdisk_in (AU)  Rdisk_out (AU)  Mdisk (Msun)  Renv_in (AU)  Renv_out (AU)  Menv (Msun)  Omega_0 (1/s)   c_s (cm/s)
 0.040760        0.0000    0.002077    0.0000e+00    1616.3800    0.0000e+00    0.000000        0.0000         0.0000         4.8677      4125.2671       0.3047     1.6000e-13      18799.999
 0.041760      999.7000    0.010544    1.4862e-03    1616.3800    2.8179e+01    0.001327        0.0000         0.0000         4.8677      4125.2671       0.2987     1.6000e-13      18799.999
 0.042760     1999.7000    0.018575    2.3045e-03    1616.3800    3.1445e+01    0.001652        0.0000         0.0000         4.8677      4125.2671       0.2921     1.6000e-13      18799.999
 0.043760     2999.7000    0.025362    2.9147e-03    1616.3800    3.3347e+01    0.001858        0.0000         0.0000         4.8677      4125.2671       0.2838     1.6000e-13      18799.999
 0.044760     3999.6001    0.032147    3.5031e-03    1616.3800    3.4916e+01    0.002037        0.0000         0.0000         4.8677      4125.2671       0.2756     1.6000e-13      18799.999
 0.045760     4999.6001    0.038326    4.0141e-03    1616.3800    3.6124e+01    0.002181        0.0000         0.0000         4.8677      4125.2671       0.2699     1.6000e-13      18799.999
 0.046760     5999.6001    0.044313    4.5015e-03    1616.3800    3.7174e+01    0.002309        0.0000         0.0000         4.8677      4125.2671       0.2651     1.6000e-13      18799.999
 0.047760     6999.7002    0.050213    4.9803e-03    1616.3800    3.8126e+01    0.002429        0.0000         0.0000         4.8677      4125.2671       0.2597     1.6000e-13      18799.999
 0.048760     7999.7002    0.055863    5.4380e-03    1616.3800    3.8973e+01    0.002538        0.0000         0.0000         4.8677      4125.2671       0.2529     1.6000e-13      18799.999
 0.049760     8999.5996    0.061511    5.9023e-03    1616.3800    3.9780e+01    0.002644        0.0000         0.0000         4.8677      4125.2671       0.2461     1.6000e-13      18799.999
 0.050760     9999.7002    0.067015    6.3626e-03    1616.3800    4.0533e+01    0.002746        0.0000         0.0000         4.8677      4125.2671       0.2412     1.6000e-13      18799.999
 0.051760    10999.7002    0.072473    6.8318e-03    1616.3800    4.1261e+01    0.002845        0.0000         0.0000         4.8677      4125.2671       0.2368     1.6000e-13      18799.999
 0.052760    11999.5996    0.077436    7.2729e-03    1616.3800    4.1911e+01    0.002935        0.0000         0.0000         4.8677      4125.2671       0.2319     1.6000e-13      18799.999
 0.053760    12999.5996    0.080996    7.6063e-03    1616.3800    4.2384e+01    0.003002        0.0000         0.0000         4.8677      4125.2671       0.2257     1.6000e-13      18799.999
 0.054760    13999.5996    0.084555    2.9139e-08    1616.3800    1.8751e+00    0.000006        0.0000         0.0000         4.8677      4125.2671       0.2194     1.6000e-13      18799.999
 0.055760    14999.5996    0.085455    8.1340e-03    1616.3800    4.3100e+01    0.003104       22.6692         0.0090        22.6692      4125.2671       0.2137     1.6000e-13      18799.999
 0.056760    15999.5996    0.085516    7.4401e-03    1616.3800    4.2150e+01    0.002969       30.9616         0.0145        30.9616      4125.2671       0.2081     1.6000e-13      18799.999
