Time (Myr) 	 Time-t0 (yr) 	 5deg L_bol (L_sol) 	 15 	 25 	 35 	 45 	 55 	 65 	 75 	 85
1.776000e-02 	 3.000000e+03 	 7.271381e-03 	 7.271371e-03 	 7.271291e-03 	 7.271450e-03 	 7.270946e-03 	 7.270921e-03 	 7.270465e-03 	 7.270489e-03 	 7.270239e-03
1.796000e-02 	 3.200000e+03 	 7.391635e-03 	 7.391468e-03 	 7.391542e-03 	 7.391497e-03 	 7.390825e-03 	 7.390792e-03 	 7.390378e-03 	 7.390263e-03 	 7.389894e-03
1.816000e-02 	 3.400100e+03 	 7.515464e-03 	 7.515498e-03 	 7.515187e-03 	 7.515057e-03 	 7.514473e-03 	 7.514278e-03 	 7.513745e-03 	 7.513782e-03 	 7.513346e-03
1.836000e-02 	 3.600000e+03 	 7.638254e-03 	 7.638372e-03 	 7.637862e-03 	 7.637755e-03 	 7.637108e-03 	 7.636767e-03 	 7.636196e-03 	 7.635627e-03 	 7.635546e-03
1.856000e-02 	 3.800000e+03 	 7.760808e-03 	 7.761057e-03 	 7.760494e-03 	 7.760359e-03 	 7.759494e-03 	 7.759162e-03 	 7.758267e-03 	 7.757896e-03 	 7.757783e-03
1.876000e-02 	 4.000100e+03 	 7.895228e-03 	 7.895098e-03 	 7.894530e-03 	 7.894160e-03 	 7.893162e-03 	 7.892889e-03 	 7.892546e-03 	 7.891588e-03 	 7.891238e-03
1.896000e-02 	 4.200000e+03 	 8.029610e-03 	 8.029504e-03 	 8.028899e-03 	 8.028347e-03 	 8.027381e-03 	 8.026792e-03 	 8.026133e-03 	 8.024988e-03 	 8.024685e-03
1.916000e-02 	 4.400000e+03 	 8.170117e-03 	 8.169542e-03 	 8.168798e-03 	 8.168024e-03 	 8.166710e-03 	 8.166060e-03 	 8.165667e-03 	 8.164259e-03 	 8.163827e-03
1.936000e-02 	 4.600000e+03 	 8.324793e-03 	 8.324452e-03 	 8.323612e-03 	 8.322601e-03 	 8.321134e-03 	 8.320556e-03 	 8.319810e-03 	 8.317817e-03 	 8.317558e-03
1.956000e-02 	 4.800000e+03 	 8.489236e-03 	 8.489819e-03 	 8.488459e-03 	 8.487238e-03 	 8.485535e-03 	 8.484700e-03 	 8.483196e-03 	 8.481400e-03 	 8.481494e-03
1.976000e-02 	 5.000000e+03 	 8.665229e-03 	 8.665225e-03 	 8.663533e-03 	 8.662271e-03 	 8.660170e-03 	 8.659086e-03 	 8.657246e-03 	 8.655060e-03 	 8.655078e-03
1.996000e-02 	 5.200100e+03 	 8.856442e-03 	 8.855917e-03 	 8.854245e-03 	 8.852843e-03 	 8.850400e-03 	 8.848983e-03 	 8.846888e-03 	 8.844217e-03 	 8.844610e-03
2.016000e-02 	 5.400000e+03 	 9.050328e-03 	 9.050335e-03 	 9.048161e-03 	 9.046417e-03 	 9.043450e-03 	 9.041716e-03 	 9.039364e-03 	 9.036470e-03 	 9.036374e-03
2.036000e-02 	 5.600000e+03 	 9.244344e-03 	 9.244229e-03 	 9.241888e-03 	 9.239825e-03 	 9.236139e-03 	 9.234338e-03 	 9.231430e-03 	 9.228138e-03 	 9.228457e-03
2.056000e-02 	 5.800100e+03 	 9.436458e-03 	 9.434870e-03 	 9.432574e-03 	 9.430093e-03 	 9.426012e-03 	 9.423783e-03 	 9.420458e-03 	 9.416641e-03 	 9.416926e-03
2.076000e-02 	 6.000000e+03 	 9.619122e-03 	 9.618836e-03 	 9.615830e-03 	 9.613317e-03 	 9.608345e-03 	 9.605664e-03 	 9.601412e-03 	 9.598076e-03 	 9.597177e-03
2.096000e-02 	 6.200000e+03 	 9.785619e-03 	 9.784856e-03 	 9.781353e-03 	 9.778317e-03 	 9.772784e-03 	 9.769838e-03 	 9.765050e-03 	 9.760949e-03 	 9.760224e-03
2.116000e-02 	 6.400100e+03 	 9.941586e-03 	 9.940034e-03 	 9.936274e-03 	 9.932732e-03 	 9.926779e-03 	 9.923212e-03 	 9.917230e-03 	 9.913439e-03 	 9.912154e-03
2.136000e-02 	 6.600000e+03 	 1.007748e-02 	 1.007605e-02 	 1.007166e-02 	 1.006768e-02 	 1.006101e-02 	 1.005710e-02 	 1.004998e-02 	 1.004567e-02 	 1.004453e-02
2.156000e-02 	 6.800000e+03 	 1.019771e-02 	 1.019558e-02 	 1.019044e-02 	 1.018615e-02 	 1.017861e-02 	 1.017413e-02 	 1.016623e-02 	 1.016125e-02 	 1.015954e-02
2.176000e-02 	 7.000000e+03 	 1.030263e-02 	 1.030082e-02 	 1.029501e-02 	 1.029067e-02 	 1.028152e-02 	 1.027648e-02 	 1.026800e-02 	 1.026322e-02 	 1.026094e-02
2.196000e-02 	 7.200000e+03 	 1.039245e-02 	 1.039020e-02 	 1.038381e-02 	 1.037860e-02 	 1.036883e-02 	 1.036303e-02 	 1.035369e-02 	 1.034800e-02 	 1.034564e-02
2.216000e-02 	 7.400000e+03 	 1.046948e-02 	 1.046596e-02 	 1.045845e-02 	 1.045307e-02 	 1.044177e-02 	 1.043558e-02 	 1.042511e-02 	 1.041890e-02 	 1.041665e-02
2.236000e-02 	 7.600000e+03 	 1.054101e-02 	 1.053731e-02 	 1.052899e-02 	 1.052315e-02 	 1.051082e-02 	 1.050381e-02 	 1.049226e-02 	 1.048470e-02 	 1.048228e-02
2.256000e-02 	 7.800000e+03 	 1.060939e-02 	 1.060461e-02 	 1.059511e-02 	 1.058875e-02 	 1.057533e-02 	 1.056824e-02 	 1.055624e-02 	 1.054908e-02 	 1.054568e-02
2.276000e-02 	 8.000000e+03 	 3.554158e-03 	 3.554154e-03 	 3.554148e-03 	 3.554146e-03 	 3.554158e-03 	 3.554173e-03 	 3.554134e-03 	 3.554131e-03 	 3.554105e-03
2.296000e-02 	 8.200100e+03 	 3.525964e-03 	 3.525974e-03 	 3.525971e-03 	 3.525982e-03 	 3.525988e-03 	 3.525994e-03 	 3.525955e-03 	 3.525959e-03 	 3.525922e-03
2.316000e-02 	 8.400000e+03 	 3.500617e-03 	 3.500614e-03 	 3.500600e-03 	 3.500611e-03 	 3.500606e-03 	 3.500613e-03 	 3.500587e-03 	 3.500588e-03 	 3.500660e-03
2.336000e-02 	 8.600000e+03 	 3.472026e-03 	 3.472028e-03 	 3.472028e-03 	 3.472025e-03 	 3.472038e-03 	 3.472052e-03 	 3.472015e-03 	 3.472002e-03 	 3.472067e-03
2.356000e-02 	 8.800000e+03 	 3.440489e-03 	 3.440501e-03 	 3.440502e-03 	 3.440485e-03 	 3.440502e-03 	 3.440527e-03 	 3.440493e-03 	 3.440460e-03 	 3.440510e-03
2.376000e-02 	 9.000000e+03 	 1.180144e-02 	 1.187799e-02 	 1.192670e-02 	 1.195150e-02 	 1.194878e-02 	 1.191898e-02 	 1.185317e-02 	 1.169680e-02 	 6.510653e-03
2.396000e-02 	 9.200000e+03 	 9.789201e-03 	 9.850074e-03 	 9.888456e-03 	 9.907752e-03 	 9.904582e-03 	 9.879168e-03 	 9.824653e-03 	 9.680293e-03 	 5.427423e-03
2.416000e-02 	 9.400000e+03 	 6.551202e-03 	 6.581636e-03 	 6.600264e-03 	 6.608118e-03 	 6.604249e-03 	 6.588582e-03 	 6.558003e-03 	 6.473336e-03 	 4.124044e-03
2.436000e-02 	 9.600000e+03 	 8.144116e-03 	 8.190195e-03 	 8.218412e-03 	 8.230689e-03 	 8.225489e-03 	 8.202041e-03 	 8.155791e-03 	 7.997699e-03 	 4.561690e-03
2.456000e-02 	 9.800000e+03 	 1.078598e-02 	 1.085833e-02 	 1.090315e-02 	 1.092392e-02 	 1.091776e-02 	 1.088259e-02 	 1.081085e-02 	 1.051083e-02 	 5.367831e-03
2.476000e-02 	 1.000010e+04 	 7.615453e-03 	 7.657045e-03 	 7.681722e-03 	 7.691297e-03 	 7.684522e-03 	 7.660351e-03 	 7.615085e-03 	 7.412897e-03 	 4.214306e-03
2.496000e-02 	 1.020010e+04 	 3.860328e-03 	 3.865447e-03 	 3.867961e-03 	 3.868061e-03 	 3.865625e-03 	 3.860672e-03 	 3.852654e-03 	 3.827051e-03 	 3.291673e-03
2.516000e-02 	 1.040000e+04 	 7.973829e-03 	 8.020009e-03 	 8.047200e-03 	 8.057662e-03 	 8.049759e-03 	 8.022111e-03 	 7.970657e-03 	 7.687497e-03 	 4.183108e-03
2.536000e-02 	 1.060000e+04 	 1.032437e-02 	 1.039511e-02 	 1.043795e-02 	 1.045662e-02 	 1.044764e-02 	 1.040889e-02 	 1.033363e-02 	 9.854939e-03 	 4.812663e-03
2.556000e-02 	 1.080000e+04 	 6.863741e-03 	 6.899178e-03 	 6.920164e-03 	 6.927554e-03 	 6.920310e-03 	 6.897714e-03 	 6.856163e-03 	 6.614107e-03 	 3.826957e-03
2.576000e-02 	 1.100000e+04 	 8.478460e-03 	 8.530363e-03 	 8.561315e-03 	 8.573322e-03 	 8.564313e-03 	 8.532886e-03 	 8.473736e-03 	 8.071416e-03 	 4.187549e-03
2.596000e-02 	 1.120000e+04 	 6.595916e-03 	 6.628861e-03 	 6.648185e-03 	 6.654590e-03 	 6.646941e-03 	 6.624736e-03 	 6.584645e-03 	 6.325649e-03 	 3.690111e-03
2.616000e-02 	 1.140000e+04 	 6.872270e-03 	 6.908008e-03 	 6.929441e-03 	 6.937145e-03 	 6.929279e-03 	 6.905557e-03 	 6.862049e-03 	 6.574783e-03 	 3.724975e-03
2.636000e-02 	 1.160000e+04 	 7.027958e-03 	 7.065957e-03 	 7.088460e-03 	 7.096404e-03 	 7.088155e-03 	 7.063117e-03 	 7.017032e-03 	 6.683654e-03 	 3.718855e-03
2.656000e-02 	 1.180010e+04 	 4.440722e-03 	 4.452542e-03 	 4.458978e-03 	 4.460122e-03 	 4.455493e-03 	 4.445071e-03 	 4.427420e-03 	 4.327180e-03 	 3.201934e-03
2.676000e-02 	 1.200000e+04 	 6.022306e-03 	 6.049512e-03 	 6.065508e-03 	 6.070157e-03 	 6.062387e-03 	 6.041931e-03 	 6.005445e-03 	 5.745506e-03 	 3.443767e-03
2.696000e-02 	 1.220000e+04 	 7.265003e-03 	 7.305546e-03 	 7.329839e-03 	 7.338758e-03 	 7.329589e-03 	 7.301874e-03 	 7.250797e-03 	 6.823952e-03 	 3.654923e-03
2.716000e-02 	 1.240000e+04 	 5.565120e-03 	 5.588269e-03 	 5.601897e-03 	 5.605700e-03 	 5.598610e-03 	 5.580338e-03 	 5.548064e-03 	 5.301485e-03 	 3.304360e-03
2.736000e-02 	 1.260000e+04 	 6.087951e-03 	 6.116200e-03 	 6.133559e-03 	 6.138826e-03 	 6.130938e-03 	 6.109263e-03 	 6.070239e-03 	 5.757305e-03 	 3.363732e-03
2.756000e-02 	 1.280000e+04 	 5.438399e-03 	 5.460229e-03 	 5.473909e-03 	 5.477538e-03 	 5.470493e-03 	 5.452463e-03 	 5.420890e-03 	 5.163607e-03 	 3.222640e-03
2.776000e-02 	 1.300000e+04 	 5.693303e-03 	 5.717279e-03 	 5.732734e-03 	 5.737000e-03 	 5.728870e-03 	 5.708779e-03 	 5.673861e-03 	 5.380910e-03 	 3.240368e-03
2.796000e-02 	 1.320000e+04 	 9.197737e-03 	 9.256778e-03 	 9.297009e-03 	 9.311778e-03 	 9.298586e-03 	 9.257467e-03 	 9.181516e-03 	 8.324327e-03 	 3.854362e-03
2.816000e-02 	 1.340010e+04 	 7.305490e-03 	 7.346114e-03 	 7.373155e-03 	 7.381863e-03 	 7.371005e-03 	 7.340220e-03 	 7.285393e-03 	 6.726540e-03 	 3.466418e-03
2.836000e-02 	 1.360000e+04 	 5.824595e-03 	 5.851157e-03 	 5.867517e-03 	 5.871815e-03 	 5.863025e-03 	 5.841073e-03 	 5.803370e-03 	 5.443567e-03 	 3.199536e-03
2.856000e-02 	 1.380000e+04 	 6.800065e-03 	 6.837796e-03 	 6.861501e-03 	 6.868740e-03 	 6.858011e-03 	 6.829848e-03 	 6.780097e-03 	 6.258833e-03 	 3.328853e-03
2.876000e-02 	 1.400000e+04 	 4.063765e-03 	 4.074545e-03 	 4.080160e-03 	 4.080560e-03 	 4.075568e-03 	 4.065205e-03 	 4.048288e-03 	 3.918637e-03 	 2.911271e-03
2.896000e-02 	 1.420000e+04 	 6.126052e-03 	 6.158818e-03 	 6.177340e-03 	 6.181949e-03 	 6.171908e-03 	 6.147893e-03 	 6.105384e-03 	 5.656680e-03 	 3.169978e-03
2.916000e-02 	 1.440000e+04 	 5.246695e-03 	 5.269269e-03 	 5.281578e-03 	 5.284434e-03 	 5.275823e-03 	 5.257012e-03 	 5.224796e-03 	 4.917538e-03 	 3.016668e-03
2.936000e-02 	 1.460000e+04 	 5.929710e-03 	 5.960073e-03 	 5.976587e-03 	 5.981310e-03 	 5.972000e-03 	 5.948568e-03 	 5.908171e-03 	 5.459803e-03 	 3.089565e-03
2.956000e-02 	 1.480000e+04 	 5.463897e-03 	 5.489886e-03 	 5.503718e-03 	 5.507582e-03 	 5.499016e-03 	 5.478645e-03 	 5.443048e-03 	 5.069764e-03 	 3.004821e-03
2.976000e-02 	 1.500010e+04 	 5.702868e-03 	 5.731745e-03 	 5.747442e-03 	 5.751617e-03 	 5.742507e-03 	 5.720463e-03 	 5.681665e-03 	 5.242170e-03 	 3.011033e-03
2.996000e-02 	 1.520000e+04 	 4.602013e-03 	 4.619730e-03 	 4.629210e-03 	 4.630907e-03 	 4.624307e-03 	 4.609172e-03 	 4.583613e-03 	 4.329703e-03 	 2.847407e-03
3.016000e-02 	 1.540010e+04 	 7.886438e-03 	 7.938333e-03 	 7.969226e-03 	 7.978750e-03 	 7.965506e-03 	 7.929351e-03 	 7.862150e-03 	 6.981768e-03 	 3.275595e-03
3.036000e-02 	 1.560010e+04 	 5.884177e-03 	 5.915244e-03 	 5.934125e-03 	 5.938458e-03 	 5.929175e-03 	 5.904750e-03 	 5.862294e-03 	 5.373242e-03 	 2.971597e-03
3.056000e-02 	 1.580000e+04 	 5.476708e-03 	 5.501811e-03 	 5.516793e-03 	 5.520981e-03 	 5.511950e-03 	 5.490113e-03 	 5.452926e-03 	 5.016977e-03 	 2.911608e-03
3.076000e-02 	 1.600000e+04 	 4.554811e-03 	 4.571433e-03 	 4.580388e-03 	 4.582040e-03 	 4.574961e-03 	 4.559710e-03 	 4.534118e-03 	 4.263691e-03 	 2.783197e-03
3.096000e-02 	 1.620010e+04 	 5.001475e-03 	 5.024575e-03 	 5.037261e-03 	 5.039898e-03 	 5.032176e-03 	 5.013905e-03 	 4.982114e-03 	 4.625787e-03 	 2.821879e-03
3.110000e-02 	 1.634010e+04 	 1.383756e-02 	 1.396338e-02 	 1.403558e-02 	 1.406369e-02 	 1.404364e-02 	 1.396985e-02 	 1.382898e-02 	 1.139458e-02 	 4.149252e-03
3.116000e-02 	 1.640000e+04 	 7.389119e-03 	 7.437254e-03 	 7.464551e-03 	 7.472881e-03 	 7.461037e-03 	 7.425866e-03 	 7.363696e-03 	 6.516671e-03 	 3.105329e-03
3.136000e-02 	 1.660000e+04 	 4.519458e-03 	 4.536376e-03 	 4.546084e-03 	 4.547836e-03 	 4.540828e-03 	 4.525475e-03 	 4.499244e-03 	 4.212045e-03 	 2.728982e-03
3.156000e-02 	 1.680000e+04 	 4.515265e-03 	 4.533549e-03 	 4.543296e-03 	 4.545220e-03 	 4.538587e-03 	 4.523579e-03 	 4.497430e-03 	 4.206158e-03 	 2.718907e-03
3.176000e-02 	 1.700000e+04 	 4.537358e-03 	 4.556057e-03 	 4.565771e-03 	 4.567661e-03 	 4.560906e-03 	 4.545386e-03 	 4.519244e-03 	 4.219911e-03 	 2.706597e-03
3.196000e-02 	 1.720000e+04 	 3.164126e-03 	 3.168901e-03 	 3.171339e-03 	 3.171278e-03 	 3.168460e-03 	 3.162794e-03 	 3.153701e-03 	 3.084295e-03 	 2.561759e-03
3.216000e-02 	 1.740000e+04 	 3.979586e-03 	 3.992509e-03 	 3.999764e-03 	 4.000731e-03 	 3.995532e-03 	 3.983963e-03 	 3.964258e-03 	 3.751160e-03 	 2.619193e-03
3.236000e-02 	 1.760000e+04 	 5.763227e-03 	 5.794309e-03 	 5.812019e-03 	 5.817324e-03 	 5.807644e-03 	 5.783774e-03 	 5.741497e-03 	 5.148386e-03 	 2.798092e-03
3.256000e-02 	 1.780000e+04 	 5.517972e-03 	 5.546344e-03 	 5.563672e-03 	 5.568304e-03 	 5.559658e-03 	 5.536967e-03 	 5.497033e-03 	 4.933189e-03 	 2.749520e-03
3.276000e-02 	 1.800000e+04 	 4.844052e-03 	 4.864610e-03 	 4.877861e-03 	 4.881245e-03 	 4.874039e-03 	 4.856162e-03 	 4.824907e-03 	 4.413709e-03 	 2.663746e-03
3.296000e-02 	 1.820000e+04 	 5.940262e-03 	 5.974378e-03 	 5.993886e-03 	 5.999933e-03 	 5.990207e-03 	 5.965094e-03 	 5.919996e-03 	 5.213971e-03 	 2.772280e-03
3.316000e-02 	 1.840010e+04 	 8.035074e-03 	 8.092707e-03 	 8.124287e-03 	 8.135066e-03 	 8.120888e-03 	 8.082281e-03 	 8.011107e-03 	 6.691352e-03 	 3.024517e-03
3.336000e-02 	 1.860000e+04 	 5.013277e-03 	 5.036820e-03 	 5.051335e-03 	 5.054923e-03 	 5.047442e-03 	 5.028632e-03 	 4.994665e-03 	 4.494629e-03 	 2.629965e-03
3.356000e-02 	 1.880000e+04 	 4.619467e-03 	 4.639401e-03 	 4.650661e-03 	 4.653917e-03 	 4.647066e-03 	 4.630409e-03 	 4.601056e-03 	 4.166435e-03 	 2.572280e-03
3.376000e-02 	 1.900000e+04 	 5.278153e-03 	 5.304127e-03 	 5.319400e-03 	 5.324645e-03 	 5.315770e-03 	 5.294166e-03 	 5.256120e-03 	 4.618293e-03 	 2.626615e-03
3.396000e-02 	 1.920010e+04 	 8.710792e-03 	 8.767506e-03 	 8.803697e-03 	 8.816690e-03 	 8.800188e-03 	 8.754370e-03 	 8.672882e-03 	 6.931739e-03 	 3.056425e-03
3.416000e-02 	 1.940000e+04 	 7.495673e-03 	 7.548159e-03 	 7.576645e-03 	 7.586171e-03 	 7.572384e-03 	 7.536229e-03 	 7.470495e-03 	 6.062702e-03 	 2.883310e-03
3.436000e-02 	 1.960000e+04 	 6.003995e-03 	 6.039615e-03 	 6.060042e-03 	 6.065528e-03 	 6.055309e-03 	 6.028435e-03 	 5.980865e-03 	 5.010241e-03 	 2.672778e-03
3.456000e-02 	 1.980010e+04 	 5.293981e-03 	 5.321127e-03 	 5.333446e-03 	 5.339186e-03 	 5.330025e-03 	 5.308739e-03 	 5.269090e-03 	 4.524148e-03 	 2.572292e-03
3.476000e-02 	 2.000000e+04 	 5.775658e-03 	 5.804150e-03 	 5.820029e-03 	 5.824147e-03 	 5.812335e-03 	 5.787483e-03 	 5.742639e-03 	 4.802903e-03 	 2.617598e-03
3.496000e-02 	 2.020000e+04 	 5.491286e-03 	 5.520996e-03 	 5.537421e-03 	 5.541892e-03 	 5.532459e-03 	 5.510178e-03 	 5.467375e-03 	 4.570314e-03 	 2.570988e-03
3.516000e-02 	 2.040000e+04 	 3.634327e-03 	 3.646689e-03 	 3.653206e-03 	 3.653828e-03 	 3.649400e-03 	 3.638955e-03 	 3.620439e-03 	 3.282185e-03 	 2.348258e-03
3.536000e-02 	 2.060000e+04 	 8.600071e-03 	 8.650444e-03 	 8.678554e-03 	 8.682928e-03 	 8.664716e-03 	 8.616714e-03 	 8.532414e-03 	 6.298661e-03 	 2.989159e-03
3.556000e-02 	 2.080000e+04 	 8.780003e-03 	 8.831702e-03 	 8.859974e-03 	 8.866400e-03 	 8.844643e-03 	 8.795034e-03 	 8.709432e-03 	 6.417204e-03 	 3.028447e-03
3.576000e-02 	 2.100000e+04 	 5.658960e-03 	 5.685533e-03 	 5.700744e-03 	 5.703085e-03 	 5.691892e-03 	 5.665681e-03 	 5.619511e-03 	 4.471058e-03 	 2.570276e-03
3.596000e-02 	 2.120000e+04 	 8.202587e-03 	 8.243037e-03 	 8.262760e-03 	 8.265018e-03 	 8.240751e-03 	 8.191452e-03 	 8.109145e-03 	 5.829547e-03 	 2.943968e-03
3.616000e-02 	 2.140000e+04 	 8.334552e-03 	 8.369574e-03 	 8.388006e-03 	 8.386034e-03 	 8.359211e-03 	 8.307571e-03 	 8.221013e-03 	 5.894281e-03 	 2.965042e-03
3.636000e-02 	 2.160010e+04 	 9.449263e-03 	 9.485120e-03 	 9.500041e-03 	 9.494687e-03 	 9.458075e-03 	 9.396306e-03 	 9.292232e-03 	 6.324459e-03 	 3.175138e-03
3.656000e-02 	 2.180000e+04 	 4.912152e-03 	 4.929253e-03 	 4.935537e-03 	 4.932606e-03 	 4.920759e-03 	 4.897540e-03 	 4.858918e-03 	 3.840772e-03 	 2.446136e-03
3.676000e-02 	 2.200010e+04 	 8.898583e-03 	 8.928670e-03 	 8.938197e-03 	 8.927560e-03 	 8.893728e-03 	 8.831035e-03 	 8.734788e-03 	 5.938193e-03 	 3.096359e-03
3.696000e-02 	 2.220000e+04 	 9.617113e-03 	 9.633971e-03 	 9.643682e-03 	 9.628662e-03 	 9.588257e-03 	 9.516895e-03 	 9.409273e-03 	 6.119936e-03 	 3.251463e-03
3.716000e-02 	 2.240000e+04 	 6.874129e-03 	 6.890595e-03 	 6.893627e-03 	 6.882685e-03 	 6.853851e-03 	 6.807426e-03 	 6.739189e-03 	 4.680115e-03 	 2.748624e-03
3.736000e-02 	 2.260000e+04 	 7.622233e-03 	 7.639587e-03 	 7.640068e-03 	 7.625279e-03 	 7.592024e-03 	 7.537937e-03 	 7.455175e-03 	 5.056984e-03 	 2.889743e-03
3.756000e-02 	 2.280000e+04 	 4.998651e-03 	 5.006306e-03 	 5.007681e-03 	 5.002357e-03 	 4.983087e-03 	 4.954841e-03 	 4.911908e-03 	 3.663307e-03 	 2.433380e-03
3.776000e-02 	 2.300000e+04 	 9.222253e-03 	 9.233861e-03 	 9.230750e-03 	 9.208908e-03 	 9.159154e-03 	 9.083912e-03 	 8.975414e-03 	 5.666631e-03 	 3.231526e-03
3.796000e-02 	 2.320000e+04 	 8.918521e-03 	 8.928655e-03 	 8.927549e-03 	 8.904928e-03 	 8.857369e-03 	 8.783288e-03 	 8.678095e-03 	 5.434583e-03 	 3.179842e-03
3.816000e-02 	 2.340000e+04 	 8.529071e-03 	 8.535577e-03 	 8.525754e-03 	 8.503971e-03 	 8.456613e-03 	 8.388070e-03 	 8.286303e-03 	 5.109993e-03 	 3.127123e-03
3.836000e-02 	 2.360000e+04 	 8.796678e-03 	 8.803602e-03 	 8.788712e-03 	 8.767061e-03 	 8.719117e-03 	 8.649848e-03 	 8.541038e-03 	 5.246010e-03 	 3.197169e-03
3.856000e-02 	 2.380000e+04 	 5.233638e-03 	 5.234699e-03 	 5.230181e-03 	 5.219294e-03 	 5.196316e-03 	 5.163057e-03 	 5.112618e-03 	 3.584378e-03 	 2.478577e-03
3.876000e-02 	 2.400000e+04 	 1.102931e-02 	 1.101523e-02 	 1.099704e-02 	 1.095648e-02 	 1.088036e-02 	 1.078262e-02 	 1.063762e-02 	 5.934290e-03 	 3.751920e-03
3.896000e-02 	 2.420000e+04 	 8.967719e-03 	 8.959382e-03 	 8.942202e-03 	 8.909596e-03 	 8.853065e-03 	 8.776449e-03 	 8.663809e-03 	 5.101288e-03 	 3.276936e-03
3.916000e-02 	 2.440000e+04 	 7.335587e-03 	 7.335292e-03 	 7.319724e-03 	 7.297511e-03 	 7.255315e-03 	 7.195194e-03 	 7.109799e-03 	 4.304634e-03 	 2.931963e-03
3.936000e-02 	 2.460000e+04 	 9.522367e-03 	 9.516001e-03 	 9.488148e-03 	 9.451947e-03 	 9.387090e-03 	 9.300093e-03 	 9.175653e-03 	 5.207578e-03 	 3.442121e-03
3.956000e-02 	 2.480000e+04 	 1.207340e-02 	 1.204851e-02 	 1.201445e-02 	 1.196106e-02 	 1.187266e-02 	 1.175345e-02 	 1.159087e-02 	 6.090489e-03 	 4.085142e-03
3.976000e-02 	 2.500000e+04 	 7.080757e-03 	 7.075052e-03 	 7.057654e-03 	 7.033332e-03 	 6.990010e-03 	 6.930018e-03 	 6.845045e-03 	 4.117801e-03 	 2.891286e-03
3.996000e-02 	 2.520000e+04 	 3.551614e-02 	 3.539574e-02 	 3.524169e-02 	 3.503517e-02 	 3.473227e-02 	 3.432224e-02 	 3.375654e-02 	 1.469676e-02 	 1.018338e-02
4.016000e-02 	 2.540000e+04 	 3.109241e-02 	 3.098692e-02 	 3.086749e-02 	 3.066663e-02 	 3.041027e-02 	 3.002614e-02 	 2.949544e-02 	 1.300142e-02 	 8.940885e-03
4.036000e-02 	 2.560000e+04 	 2.253797e-02 	 2.246301e-02 	 2.236822e-02 	 2.224481e-02 	 2.204245e-02 	 2.179062e-02 	 2.143491e-02 	 9.619221e-03 	 6.743468e-03
