Time (Myr) 	 Time-t0 (yr) 	 5deg L_bol (L_sol) 	 15 	 25 	 35 	 45 	 55 	 65 	 75 	 85 
2.562000e-01 	 3.600000e+04 	 9.196816e+00 	 9.201142e+00 	 9.204832e+00 	 9.191725e+00 	 9.126449e+00 	 9.032483e+00 	 8.829113e+00 	 8.136700e+00 	 7.661947e+00 
2.592000e-01 	 3.900000e+04 	 5.475438e+00 	 5.479290e+00 	 5.486595e+00 	 5.480839e+00 	 5.455798e+00 	 5.401894e+00 	 5.293055e+00 	 4.842153e+00 	 4.555705e+00 
2.622000e-01 	 4.200000e+04 	 5.661226e+00 	 5.662365e+00 	 5.662482e+00 	 5.653842e+00 	 5.625542e+00 	 5.566422e+00 	 5.452031e+00 	 4.946558e+00 	 4.654760e+00 
2.652000e-01 	 4.500000e+04 	 8.505820e+00 	 8.512043e+00 	 8.519112e+00 	 8.502978e+00 	 8.446760e+00 	 8.343340e+00 	 8.153222e+00 	 7.430127e+00 	 6.978241e+00 
2.664800e-01 	 4.628000e+04 	 6.193735e+01 	 6.195678e+01 	 6.174269e+01 	 6.146699e+01 	 6.096453e+01 	 6.012138e+01 	 5.848610e+01 	 5.332460e+01 	 5.011247e+01 
2.682000e-01 	 4.800000e+04 	 2.769187e+00 	 2.768079e+00 	 2.770044e+00 	 2.766749e+00 	 2.750660e+00 	 2.721596e+00 	 2.650968e+00 	 2.367966e+00 	 2.218318e+00 
2.686000e-01 	 4.839999e+04 	 1.087586e+02 	 1.085542e+02 	 1.081893e+02 	 1.074489e+02 	 1.066256e+02 	 1.051136e+02 	 1.021854e+02 	 9.230690e+01 	 8.662478e+01 
2.712000e-01 	 5.100000e+04 	 4.103679e+00 	 4.103948e+00 	 4.108011e+00 	 4.100848e+00 	 4.078806e+00 	 4.031782e+00 	 3.929201e+00 	 3.491544e+00 	 3.279075e+00 
2.720400e-01 	 5.184001e+04 	 5.274357e+01 	 5.263028e+01 	 5.253268e+01 	 5.230424e+01 	 5.206476e+01 	 5.141899e+01 	 5.008871e+01 	 4.491175e+01 	 4.210032e+01 
2.735600e-01 	 5.335999e+04 	 6.420347e+01 	 6.433493e+01 	 6.425649e+01 	 6.417843e+01 	 6.387532e+01 	 6.304537e+01 	 6.118214e+01 	 5.444361e+01 	 5.122285e+01 
2.742000e-01 	 5.400000e+04 	 2.804655e+00 	 2.806303e+00 	 2.805095e+00 	 2.795929e+00 	 2.774558e+00 	 2.738482e+00 	 2.654135e+00 	 2.317740e+00 	 2.180128e+00 
2.755600e-01 	 5.535999e+04 	 5.287148e+01 	 5.289733e+01 	 5.299713e+01 	 5.280686e+01 	 5.255723e+01 	 5.192606e+01 	 5.035811e+01 	 4.441210e+01 	 4.184926e+01 
2.772000e-01 	 5.700000e+04 	 2.726809e+00 	 2.724379e+00 	 2.726737e+00 	 2.715875e+00 	 2.696842e+00 	 2.657550e+00 	 2.579124e+00 	 2.245251e+00 	 2.106983e+00 
2.802000e-01 	 6.000000e+04 	 1.192582e+01 	 1.192970e+01 	 1.192294e+01 	 1.189275e+01 	 1.183399e+01 	 1.168393e+01 	 1.134164e+01 	 1.001330e+01 	 9.393087e+00 
2.832000e-01 	 6.300000e+04 	 4.844551e+00 	 4.845148e+00 	 4.845351e+00 	 4.815063e+00 	 4.787847e+00 	 4.724155e+00 	 4.581302e+00 	 4.014894e+00 	 3.751679e+00 
2.862000e-01 	 6.600000e+04 	 3.952951e+00 	 3.956410e+00 	 3.948947e+00 	 3.938382e+00 	 3.899164e+00 	 3.846329e+00 	 3.704201e+00 	 3.185369e+00 	 2.977712e+00 
2.892000e-01 	 6.900000e+04 	 2.834074e+00 	 2.830837e+00 	 2.830544e+00 	 2.813113e+00 	 2.792313e+00 	 2.746322e+00 	 2.658201e+00 	 2.276048e+00 	 2.129318e+00 
2.922000e-01 	 7.200000e+04 	 1.051310e+01 	 1.049266e+01 	 1.048341e+01 	 1.045660e+01 	 1.035026e+01 	 1.020188e+01 	 9.765190e+00 	 8.427429e+00 	 7.882176e+00 
2.931800e-01 	 7.297999e+04 	 8.282784e+01 	 8.285370e+01 	 8.326546e+01 	 8.290053e+01 	 8.200637e+01 	 8.066284e+01 	 7.712589e+01 	 6.652237e+01 	 6.246471e+01 
2.932000e-01 	 7.299998e+04 	 4.869916e+01 	 4.874976e+01 	 4.881444e+01 	 4.853588e+01 	 4.815652e+01 	 4.750791e+01 	 4.547061e+01 	 3.924867e+01 	 3.689741e+01 
2.952000e-01 	 7.500000e+04 	 2.507983e+00 	 2.506340e+00 	 2.499159e+00 	 2.483669e+00 	 2.454462e+00 	 2.411858e+00 	 2.257462e+00 	 1.867910e+00 	 1.747815e+00 
2.982000e-01 	 7.800000e+04 	 3.778869e+00 	 3.773448e+00 	 3.762677e+00 	 3.747226e+00 	 3.714540e+00 	 3.657313e+00 	 3.509140e+00 	 2.959924e+00 	 2.754386e+00 
3.012000e-01 	 8.100000e+04 	 1.370209e+01 	 1.370837e+01 	 1.374090e+01 	 1.368111e+01 	 1.351927e+01 	 1.334798e+01 	 1.276932e+01 	 1.097705e+01 	 1.026364e+01 
3.042000e-01 	 8.400000e+04 	 3.847629e+00 	 3.834676e+00 	 3.827961e+00 	 3.802270e+00 	 3.751542e+00 	 3.683858e+00 	 3.482900e+00 	 2.909231e+00 	 2.709798e+00 
3.054600e-01 	 8.526001e+04 	 5.144282e+01 	 5.148116e+01 	 5.125796e+01 	 5.115714e+01 	 5.070353e+01 	 4.977084e+01 	 4.759626e+01 	 4.065369e+01 	 3.807875e+01 
3.054800e-01 	 8.528000e+04 	 6.630074e+01 	 6.633159e+01 	 6.630842e+01 	 6.592388e+01 	 6.528925e+01 	 6.416078e+01 	 6.123131e+01 	 5.238400e+01 	 4.892398e+01 
3.055000e-01 	 8.530000e+04 	 7.437663e+01 	 7.405325e+01 	 7.414490e+01 	 7.363078e+01 	 7.304063e+01 	 7.171540e+01 	 6.831611e+01 	 5.831194e+01 	 5.442046e+01 
3.072000e-01 	 8.700000e+04 	 2.099770e+00 	 2.089469e+00 	 2.080430e+00 	 2.063635e+00 	 2.037216e+00 	 1.998857e+00 	 1.856854e+00 	 1.499186e+00 	 1.392569e+00 
3.102000e-01 	 9.000000e+04 	 3.573360e+01 	 3.585347e+01 	 3.570083e+01 	 3.555055e+01 	 3.515180e+01 	 3.459477e+01 	 3.284539e+01 	 2.801566e+01 	 2.619311e+01 
3.106800e-01 	 9.048000e+04 	 5.905066e+01 	 5.906196e+01 	 5.890367e+01 	 5.875484e+01 	 5.843665e+01 	 5.718382e+01 	 5.444486e+01 	 4.639088e+01 	 4.342053e+01 
3.107000e-01 	 9.050000e+04 	 7.330371e+01 	 7.345409e+01 	 7.323942e+01 	 7.295394e+01 	 7.214029e+01 	 7.091818e+01 	 6.740085e+01 	 5.741363e+01 	 5.364531e+01 
3.132000e-01 	 9.300000e+04 	 5.557469e+00 	 5.553352e+00 	 5.534928e+00 	 5.499763e+00 	 5.433071e+00 	 5.328366e+00 	 4.992255e+00 	 4.126869e+00 	 3.844562e+00 
3.162000e-01 	 9.600000e+04 	 3.233904e+00 	 3.232182e+00 	 3.217527e+00 	 3.194536e+00 	 3.152181e+00 	 3.085008e+00 	 2.875013e+00 	 2.329546e+00 	 2.165839e+00 
3.192000e-01 	 9.900000e+04 	 8.068509e+00 	 8.067441e+00 	 8.044092e+00 	 7.997600e+00 	 7.896124e+00 	 7.742685e+00 	 7.366315e+00 	 5.941664e+00 	 5.535266e+00 
3.196800e-01 	 9.948001e+04 	 6.392104e+01 	 6.330462e+01 	 6.350878e+01 	 6.299213e+01 	 6.231158e+01 	 6.095451e+01 	 5.676613e+01 	 4.684182e+01 	 4.358894e+01 
3.198400e-01 	 9.964002e+04 	 1.386727e+02 	 1.386628e+02 	 1.380907e+02 	 1.371472e+02 	 1.354119e+02 	 1.323697e+02 	 1.238994e+02 	 1.035414e+02 	 9.667196e+01 
3.203800e-01 	 1.001800e+05 	 3.491212e+02 	 3.491832e+02 	 3.479925e+02 	 3.443317e+02 	 3.391852e+02 	 3.318634e+02 	 3.115520e+02 	 2.592442e+02 	 2.414977e+02 
3.204400e-01 	 1.002400e+05 	 1.577584e+02 	 1.578728e+02 	 1.576976e+02 	 1.566282e+02 	 1.546958e+02 	 1.514335e+02 	 1.418287e+02 	 1.180294e+02 	 1.100464e+02 
3.206200e-01 	 1.004200e+05 	 6.770508e+01 	 6.767324e+01 	 6.752823e+01 	 6.717119e+01 	 6.628659e+01 	 6.505642e+01 	 6.044157e+01 	 5.033273e+01 	 4.679094e+01 
3.222000e-01 	 1.020000e+05 	 2.770791e+00 	 2.763716e+00 	 2.751682e+00 	 2.726705e+00 	 2.684851e+00 	 2.623842e+00 	 2.366151e+00 	 1.873753e+00 	 1.738261e+00 
3.252000e-01 	 1.050000e+05 	 2.378311e+00 	 2.375324e+00 	 2.369684e+00 	 2.342753e+00 	 2.309627e+00 	 2.257577e+00 	 2.062295e+00 	 1.628447e+00 	 1.505257e+00 
3.282000e-01 	 1.080000e+05 	 3.152634e+00 	 3.147663e+00 	 3.130700e+00 	 3.102843e+00 	 3.054852e+00 	 2.982266e+00 	 2.705721e+00 	 2.141520e+00 	 1.975426e+00 
3.295200e-01 	 1.093200e+05 	 5.576003e+01 	 5.575845e+01 	 5.558764e+01 	 5.524471e+01 	 5.458923e+01 	 5.342424e+01 	 4.996036e+01 	 4.137371e+01 	 3.854445e+01 
3.295400e-01 	 1.093400e+05 	 6.188058e+01 	 6.164790e+01 	 6.171481e+01 	 6.126088e+01 	 6.049592e+01 	 5.917586e+01 	 5.566341e+01 	 4.626394e+01 	 4.288537e+01 
3.295800e-01 	 1.093800e+05 	 6.913736e+01 	 6.910839e+01 	 6.899205e+01 	 6.843665e+01 	 6.768475e+01 	 6.639757e+01 	 6.235031e+01 	 5.180681e+01 	 4.790075e+01 
3.296400e-01 	 1.094400e+05 	 5.926705e+01 	 5.938050e+01 	 5.900123e+01 	 5.879311e+01 	 5.804952e+01 	 5.691106e+01 	 5.334553e+01 	 4.447336e+01 	 4.136736e+01 
3.296600e-01 	 1.094600e+05 	 5.478463e+01 	 5.480880e+01 	 5.464970e+01 	 5.437191e+01 	 5.364633e+01 	 5.249830e+01 	 4.913176e+01 	 4.090789e+01 	 3.794117e+01 
3.303200e-01 	 1.101200e+05 	 1.103917e+02 	 1.104075e+02 	 1.101192e+02 	 1.092618e+02 	 1.080118e+02 	 1.056311e+02 	 9.890858e+01 	 8.220576e+01 	 7.663489e+01 
3.303400e-01 	 1.101400e+05 	 1.100576e+02 	 1.091977e+02 	 1.089648e+02 	 1.084323e+02 	 1.073693e+02 	 1.050396e+02 	 9.814430e+01 	 8.136883e+01 	 7.582650e+01 
3.303600e-01 	 1.101600e+05 	 1.065256e+02 	 1.062181e+02 	 1.061365e+02 	 1.050157e+02 	 1.038010e+02 	 1.015425e+02 	 9.520314e+01 	 7.931534e+01 	 7.383705e+01 
3.303800e-01 	 1.101800e+05 	 1.258385e+02 	 1.256644e+02 	 1.253512e+02 	 1.245246e+02 	 1.234096e+02 	 1.206329e+02 	 1.116423e+02 	 9.200713e+01 	 8.564827e+01 
3.304000e-01 	 1.102000e+05 	 9.640003e+01 	 9.662209e+01 	 9.605938e+01 	 9.579910e+01 	 9.449322e+01 	 9.267275e+01 	 8.671788e+01 	 7.215365e+01 	 6.693461e+01 
3.305600e-01 	 1.103600e+05 	 5.981628e+01 	 5.971270e+01 	 5.948616e+01 	 5.912596e+01 	 5.831768e+01 	 5.714676e+01 	 5.320387e+01 	 4.404663e+01 	 4.097816e+01 
3.312000e-01 	 1.110000e+05 	 2.709227e+00 	 2.708367e+00 	 2.693383e+00 	 2.664580e+00 	 2.622120e+00 	 2.558743e+00 	 2.255157e+00 	 1.757392e+00 	 1.621829e+00 
3.342000e-01 	 1.140000e+05 	 8.297235e+00 	 8.285908e+00 	 8.244005e+00 	 8.156339e+00 	 8.018020e+00 	 7.820520e+00 	 6.812671e+00 	 5.424412e+00 	 5.032917e+00 
3.372000e-01 	 1.170000e+05 	 3.843046e+00 	 3.838489e+00 	 3.825568e+00 	 3.794446e+00 	 3.742747e+00 	 3.661879e+00 	 3.351989e+00 	 2.650937e+00 	 2.444111e+00 
3.402000e-01 	 1.200000e+05 	 6.340787e+00 	 6.329408e+00 	 6.302501e+00 	 6.256115e+00 	 6.139346e+00 	 5.983695e+00 	 5.281654e+00 	 4.161581e+00 	 3.835783e+00 
3.403800e-01 	 1.201800e+05 	 8.770867e+01 	 8.863937e+01 	 8.742370e+01 	 8.666222e+01 	 8.625647e+01 	 8.322512e+01 	 7.661927e+01 	 6.295659e+01 	 5.828430e+01 
3.404200e-01 	 1.202200e+05 	 5.865173e+01 	 6.025211e+01 	 5.828898e+01 	 5.916057e+01 	 5.820684e+01 	 5.567135e+01 	 5.172039e+01 	 4.191666e+01 	 3.885257e+01 
3.404400e-01 	 1.202400e+05 	 6.346040e+01 	 6.349595e+01 	 6.328254e+01 	 6.285884e+01 	 6.204672e+01 	 6.074797e+01 	 5.599306e+01 	 4.612342e+01 	 4.266971e+01 
3.405800e-01 	 1.203800e+05 	 6.190057e+01 	 6.174611e+01 	 6.151276e+01 	 6.111086e+01 	 6.015983e+01 	 5.884054e+01 	 5.388554e+01 	 4.393328e+01 	 4.075127e+01 
3.408600e-01 	 1.206600e+05 	 6.785403e+01 	 6.774107e+01 	 6.744267e+01 	 6.730456e+01 	 6.587693e+01 	 6.435250e+01 	 5.914191e+01 	 4.833772e+01 	 4.477326e+01 
3.408800e-01 	 1.206800e+05 	 1.245111e+02 	 1.274606e+02 	 1.266625e+02 	 1.224210e+02 	 1.233357e+02 	 1.177758e+02 	 1.091390e+02 	 8.745673e+01 	 8.116232e+01 
3.413200e-01 	 1.211200e+05 	 6.573914e+01 	 6.571347e+01 	 6.526313e+01 	 6.468053e+01 	 6.350754e+01 	 6.216273e+01 	 5.651151e+01 	 4.614053e+01 	 4.272349e+01 
3.415600e-01 	 1.213600e+05 	 5.384586e+01 	 5.351628e+01 	 5.348569e+01 	 5.300000e+01 	 5.195589e+01 	 5.081812e+01 	 4.581457e+01 	 3.696681e+01 	 3.422538e+01 
3.432000e-01 	 1.230000e+05 	 3.405245e+00 	 3.393478e+00 	 3.312719e+00 	 3.274689e+00 	 3.216959e+00 	 3.176326e+00 	 2.715492e+00 	 2.040924e+00 	 1.867594e+00 
3.449800e-01 	 1.247800e+05 	 6.141399e+01 	 6.129484e+01 	 6.085097e+01 	 6.045574e+01 	 5.954305e+01 	 5.808989e+01 	 5.501554e+01 	 4.566029e+01 	 4.242061e+01 
3.450000e-01 	 1.248000e+05 	 7.419596e+01 	 7.401449e+01 	 7.338762e+01 	 7.287990e+01 	 7.190993e+01 	 7.039409e+01 	 6.702693e+01 	 5.601924e+01 	 5.191750e+01 
3.450200e-01 	 1.248200e+05 	 8.685380e+01 	 8.667945e+01 	 8.632913e+01 	 8.566162e+01 	 8.446463e+01 	 8.247644e+01 	 7.842091e+01 	 6.544418e+01 	 6.082954e+01 
3.450400e-01 	 1.248400e+05 	 7.457488e+01 	 7.369704e+01 	 7.343241e+01 	 7.339844e+01 	 7.198914e+01 	 7.104803e+01 	 6.739854e+01 	 5.634430e+01 	 5.209713e+01 
3.450600e-01 	 1.248600e+05 	 7.505949e+01 	 7.479312e+01 	 7.390493e+01 	 7.329225e+01 	 7.234104e+01 	 7.157883e+01 	 6.810695e+01 	 5.652343e+01 	 5.230621e+01 
3.462000e-01 	 1.260000e+05 	 3.225211e+00 	 3.247975e+00 	 3.197515e+00 	 3.190636e+00 	 3.104666e+00 	 3.049908e+00 	 2.729511e+00 	 2.084822e+00 	 1.901620e+00 
3.492000e-01 	 1.290000e+05 	 3.912254e+00 	 3.908195e+00 	 3.629239e+00 	 3.829663e+00 	 3.744686e+00 	 3.627138e+00 	 3.141834e+00 	 2.280930e+00 	 2.089253e+00 
3.522000e-01 	 1.320000e+05 	 3.206883e+00 	 3.202647e+00 	 3.185669e+00 	 3.149770e+00 	 3.095959e+00 	 3.010932e+00 	 2.473757e+00 	 1.827522e+00 	 1.667567e+00 
3.552000e-01 	 1.350000e+05 	 3.061601e+01 	 3.060954e+01 	 3.045630e+01 	 3.024883e+01 	 2.973071e+01 	 2.894805e+01 	 2.627153e+01 	 2.110036e+01 	 1.948974e+01 
3.582000e-01 	 1.380000e+05 	 6.905446e+00 	 6.905474e+00 	 6.859345e+00 	 6.793036e+00 	 6.666584e+00 	 6.484779e+00 	 5.500103e+00 	 4.191830e+00 	 3.827733e+00 
3.612000e-01 	 1.410000e+05 	 2.611620e+00 	 2.600367e+00 	 2.573865e+00 	 2.543392e+00 	 2.484297e+00 	 2.406223e+00 	 1.722896e+00 	 1.220848e+00 	 1.098349e+00 
3.618800e-01 	 1.416800e+05 	 8.892739e+02 	 8.851961e+02 	 8.726084e+02 	 8.458375e+02 	 8.141832e+02 	 7.728828e+02 	 6.417782e+02 	 4.709731e+02 	 4.206765e+02 
3.619000e-01 	 1.417000e+05 	 5.881314e+01 	 5.851599e+01 	 5.789417e+01 	 5.696957e+01 	 5.564924e+01 	 5.356960e+01 	 4.449562e+01 	 3.419494e+01 	 3.128091e+01 
3.642000e-01 	 1.440000e+05 	 6.412574e+00 	 6.392331e+00 	 6.322036e+00 	 6.215313e+00 	 6.064094e+00 	 5.848281e+00 	 3.926013e+00 	 2.836407e+00 	 2.570425e+00 
3.647000e-01 	 1.445000e+05 	 9.553991e+02 	 9.500102e+02 	 9.290131e+02 	 9.003126e+02 	 8.518023e+02 	 7.944383e+02 	 6.027492e+02 	 3.927456e+02 	 3.305752e+02 
3.647200e-01 	 1.445200e+05 	 7.684213e+01 	 7.589440e+01 	 7.504145e+01 	 7.416033e+01 	 7.117506e+01 	 6.906423e+01 	 5.293009e+01 	 3.896428e+01 	 3.514601e+01 
3.672000e-01 	 1.470000e+05 	 5.730219e+00 	 5.710313e+00 	 5.650732e+00 	 5.560366e+00 	 5.424750e+00 	 5.226972e+00 	 3.218705e+00 	 2.234980e+00 	 1.999610e+00 
3.702000e-01 	 1.500000e+05 	 5.689134e+00 	 5.628207e+00 	 5.597691e+00 	 5.501050e+00 	 5.358402e+00 	 5.150421e+00 	 2.956491e+00 	 1.956891e+00 	 1.721872e+00 
3.732000e-01 	 1.530000e+05 	 6.154873e+00 	 6.124826e+00 	 6.061882e+00 	 5.953042e+00 	 5.809490e+00 	 5.552073e+00 	 2.739269e+00 	 1.775140e+00 	 1.537101e+00 
3.762000e-01 	 1.560000e+05 	 5.722097e+00 	 5.696197e+00 	 5.639376e+00 	 5.543378e+00 	 5.402169e+00 	 5.210178e+00 	 3.361265e+00 	 2.294506e+00 	 2.051941e+00 
3.792000e-01 	 1.590000e+05 	 4.575089e+00 	 4.565871e+00 	 4.535409e+00 	 4.478757e+00 	 4.396794e+00 	 4.284036e+00 	 3.853217e+00 	 2.858794e+00 	 2.615899e+00 
3.822000e-01 	 1.620000e+05 	 3.967608e+00 	 3.958321e+00 	 3.930103e+00 	 3.860928e+00 	 3.827356e+00 	 3.722143e+00 	 3.268118e+00 	 2.401114e+00 	 2.190631e+00 
3.852000e-01 	 1.650000e+05 	 3.895721e+00 	 3.892357e+00 	 3.849895e+00 	 3.808020e+00 	 3.733181e+00 	 3.626128e+00 	 3.074874e+00 	 2.205533e+00 	 2.002935e+00 
3.882000e-01 	 1.680000e+05 	 5.504301e+00 	 5.454414e+00 	 5.432626e+00 	 5.371324e+00 	 5.262180e+00 	 5.080982e+00 	 4.239004e+00 	 3.072485e+00 	 2.790494e+00 
3.912000e-01 	 1.710000e+05 	 5.151887e+00 	 5.156622e+00 	 5.095870e+00 	 5.030288e+00 	 4.930772e+00 	 4.791056e+00 	 4.005789e+00 	 2.914968e+00 	 2.646037e+00 
3.942000e-01 	 1.740000e+05 	 7.484410e+00 	 7.465648e+00 	 7.438821e+00 	 7.349865e+00 	 7.193535e+00 	 6.995830e+00 	 5.959921e+00 	 4.412158e+00 	 4.024036e+00 
3.972000e-01 	 1.770000e+05 	 1.390243e+01 	 1.382373e+01 	 1.374252e+01 	 1.351809e+01 	 1.319051e+01 	 1.271931e+01 	 1.037829e+01 	 7.688885e+00 	 7.030419e+00 
4.002000e-01 	 1.800000e+05 	 7.055082e+00 	 7.015879e+00 	 6.962975e+00 	 6.861405e+00 	 6.717949e+00 	 6.525956e+00 	 5.250546e+00 	 3.788260e+00 	 3.441934e+00 
4.032000e-01 	 1.830000e+05 	 4.214250e+00 	 4.221440e+00 	 4.160462e+00 	 4.090832e+00 	 3.997465e+00 	 3.850399e+00 	 2.945522e+00 	 2.031912e+00 	 1.824796e+00 
4.062000e-01 	 1.860000e+05 	 3.575385e+00 	 3.560646e+00 	 3.531663e+00 	 3.477137e+00 	 3.397638e+00 	 3.292571e+00 	 2.497274e+00 	 1.701914e+00 	 1.527682e+00 
4.092000e-01 	 1.890000e+05 	 5.297749e+00 	 5.281676e+00 	 5.239689e+00 	 5.165045e+00 	 5.053011e+00 	 4.892523e+00 	 3.761340e+00 	 2.649352e+00 	 2.380947e+00 
4.122000e-01 	 1.920000e+05 	 5.056168e+00 	 5.037635e+00 	 4.993728e+00 	 4.917951e+00 	 4.808013e+00 	 4.651991e+00 	 3.334328e+00 	 2.311831e+00 	 2.057904e+00 
4.152000e-01 	 1.950000e+05 	 3.140280e+00 	 3.130749e+00 	 3.098535e+00 	 3.050828e+00 	 2.978405e+00 	 2.878538e+00 	 1.928386e+00 	 1.264993e+00 	 1.110593e+00 
4.182000e-01 	 1.980000e+05 	 3.171315e+00 	 3.148556e+00 	 3.117550e+00 	 3.066644e+00 	 2.991903e+00 	 2.886719e+00 	 1.906830e+00 	 1.260345e+00 	 1.112922e+00 
4.212000e-01 	 2.010000e+05 	 3.782016e+00 	 3.762142e+00 	 3.724995e+00 	 3.664054e+00 	 3.575928e+00 	 3.449608e+00 	 2.266756e+00 	 1.512780e+00 	 1.338792e+00 
4.242000e-01 	 2.040000e+05 	 5.213607e+00 	 5.197275e+00 	 5.148863e+00 	 5.065909e+00 	 4.946168e+00 	 4.774723e+00 	 3.159649e+00 	 2.160380e+00 	 1.917223e+00 
4.272000e-01 	 2.070000e+05 	 3.266057e+00 	 3.248083e+00 	 3.238229e+00 	 3.170545e+00 	 3.091074e+00 	 2.987935e+00 	 1.931063e+00 	 1.258981e+00 	 1.115098e+00 
4.302000e-01 	 2.100000e+05 	 5.433915e+00 	 5.418551e+00 	 5.374476e+00 	 5.292396e+00 	 5.169981e+00 	 5.061061e+00 	 3.394133e+00 	 2.314400e+00 	 2.052118e+00 
4.332000e-01 	 2.130000e+05 	 7.941728e+00 	 7.895336e+00 	 7.822255e+00 	 7.713787e+00 	 7.521778e+00 	 7.273011e+00 	 5.570285e+00 	 3.965189e+00 	 3.555349e+00 
4.362000e-01 	 2.160000e+05 	 4.391297e+00 	 4.377335e+00 	 4.342636e+00 	 4.274784e+00 	 4.176736e+00 	 4.040192e+00 	 2.572866e+00 	 1.694379e+00 	 1.496766e+00 
4.392000e-01 	 2.190000e+05 	 4.824607e+00 	 4.801509e+00 	 4.749150e+00 	 4.665934e+00 	 4.540561e+00 	 4.370882e+00 	 2.749105e+00 	 1.829126e+00 	 1.613086e+00 
4.422000e-01 	 2.220000e+05 	 6.797079e+00 	 6.767838e+00 	 6.707358e+00 	 6.634875e+00 	 6.436878e+00 	 6.209226e+00 	 4.207072e+00 	 2.877858e+00 	 2.552110e+00 
4.452000e-01 	 2.250000e+05 	 1.084526e+01 	 1.080786e+01 	 1.071510e+01 	 1.053934e+01 	 1.028703e+01 	 9.908689e+00 	 7.181300e+00 	 5.045166e+00 	 4.504518e+00 
4.482000e-01 	 2.280000e+05 	 6.419387e+00 	 6.391236e+00 	 6.331411e+00 	 6.230837e+00 	 6.076060e+00 	 5.863791e+00 	 4.157251e+00 	 2.823732e+00 	 2.509238e+00 
4.512000e-01 	 2.310000e+05 	 5.890330e+00 	 5.878085e+00 	 5.826882e+00 	 5.746673e+00 	 5.606870e+00 	 5.421725e+00 	 4.305221e+00 	 2.951782e+00 	 2.639786e+00 
4.542000e-01 	 2.340000e+05 	 3.208692e+00 	 3.196804e+00 	 3.168478e+00 	 3.116842e+00 	 3.037761e+00 	 2.927640e+00 	 2.158153e+00 	 1.386700e+00 	 1.218587e+00 
4.572000e-01 	 2.370000e+05 	 2.889546e+00 	 2.887703e+00 	 2.843703e+00 	 2.804822e+00 	 2.735592e+00 	 2.635178e+00 	 1.712001e+00 	 1.071179e+00 	 9.319502e-01 
4.602000e-01 	 2.400000e+05 	 5.041911e+00 	 5.024745e+00 	 4.973590e+00 	 4.893249e+00 	 4.777121e+00 	 4.608023e+00 	 3.091141e+00 	 2.031032e+00 	 1.790678e+00 
4.632000e-01 	 2.430000e+05 	 5.143933e+00 	 5.126177e+00 	 5.080596e+00 	 5.006524e+00 	 4.883679e+00 	 4.723261e+00 	 3.457135e+00 	 2.293135e+00 	 2.020902e+00 
4.662000e-01 	 2.460000e+05 	 3.715463e+00 	 3.699860e+00 	 3.666968e+00 	 3.606366e+00 	 3.518470e+00 	 3.396122e+00 	 2.264885e+00 	 1.442319e+00 	 1.258740e+00 
