Time (Myr) 	 Time-t0 (yr) 	 5deg L_bol (L_sol) 	 15 	 25 	 35 	 45 	 55 	 65 	 75 	 85 
8.364000e-02 	 1.239970e+04 	 5.422542e-02 	 5.426588e-02 	 5.429039e-02 	 5.429209e-02 	 5.427376e-02 	 5.423110e-02 	 5.415845e-02 	 5.307864e-02 	 4.975178e-02 
8.404000e-02 	 1.279970e+04 	 5.300159e-02 	 5.303070e-02 	 5.304973e-02 	 5.305007e-02 	 5.303420e-02 	 5.299825e-02 	 5.293899e-02 	 5.206478e-02 	 4.936003e-02 
8.444000e-02 	 1.319980e+04 	 5.407191e-02 	 5.410842e-02 	 5.412872e-02 	 5.413144e-02 	 5.411078e-02 	 5.406331e-02 	 5.398698e-02 	 5.273859e-02 	 4.943243e-02 
8.484000e-02 	 1.359970e+04 	 5.485193e-02 	 5.488912e-02 	 5.491327e-02 	 5.491440e-02 	 5.488911e-02 	 5.483518e-02 	 5.474796e-02 	 5.321430e-02 	 4.957925e-02 
8.524000e-02 	 1.399970e+04 	 6.359064e-02 	 6.370755e-02 	 6.378435e-02 	 6.379856e-02 	 6.374969e-02 	 6.363416e-02 	 6.343820e-02 	 5.925761e-02 	 5.209610e-02 
8.564000e-02 	 1.439970e+04 	 5.455065e-02 	 5.460005e-02 	 5.462645e-02 	 5.463071e-02 	 5.460704e-02 	 5.455669e-02 	 5.447123e-02 	 5.290296e-02 	 4.928929e-02 
8.604000e-02 	 1.479970e+04 	 5.507968e-02 	 5.513403e-02 	 5.516496e-02 	 5.516952e-02 	 5.514669e-02 	 5.509182e-02 	 5.499788e-02 	 5.317213e-02 	 4.932009e-02 
8.644000e-02 	 1.519970e+04 	 5.285332e-02 	 5.289392e-02 	 5.291853e-02 	 5.292248e-02 	 5.290585e-02 	 5.286742e-02 	 5.280219e-02 	 5.160566e-02 	 4.873872e-02 
8.684000e-02 	 1.559970e+04 	 5.242495e-02 	 5.246181e-02 	 5.248428e-02 	 5.249008e-02 	 5.247425e-02 	 5.243625e-02 	 5.237259e-02 	 5.120450e-02 	 4.849116e-02 
8.724000e-02 	 1.599970e+04 	 5.510776e-02 	 5.517397e-02 	 5.521345e-02 	 5.522343e-02 	 5.520242e-02 	 5.514622e-02 	 5.505004e-02 	 5.306793e-02 	 4.911323e-02 
8.764000e-02 	 1.639970e+04 	 5.217612e-02 	 5.221660e-02 	 5.223970e-02 	 5.224853e-02 	 5.223422e-02 	 5.219897e-02 	 5.213638e-02 	 5.094011e-02 	 4.823724e-02 
8.804000e-02 	 1.679970e+04 	 5.908137e-02 	 5.918898e-02 	 5.925603e-02 	 5.927580e-02 	 5.924616e-02 	 5.916595e-02 	 5.901938e-02 	 5.554308e-02 	 5.010818e-02 
8.844000e-02 	 1.719970e+04 	 5.180532e-02 	 5.184426e-02 	 5.186862e-02 	 5.187338e-02 	 5.185910e-02 	 5.182419e-02 	 5.176413e-02 	 5.051448e-02 	 4.798844e-02 
8.884000e-02 	 1.759980e+04 	 6.053278e-02 	 6.065658e-02 	 6.073747e-02 	 6.076259e-02 	 6.072875e-02 	 6.063855e-02 	 6.046612e-02 	 5.615278e-02 	 5.041177e-02 
8.924000e-02 	 1.799970e+04 	 5.458113e-02 	 5.464314e-02 	 5.468208e-02 	 5.468966e-02 	 5.466583e-02 	 5.460768e-02 	 5.450771e-02 	 5.212078e-02 	 4.847181e-02 
8.964000e-02 	 1.839970e+04 	 5.293804e-02 	 5.298379e-02 	 5.301528e-02 	 5.302170e-02 	 5.300395e-02 	 5.295757e-02 	 5.287755e-02 	 5.098629e-02 	 4.806853e-02 
9.004000e-02 	 1.879970e+04 	 5.309904e-02 	 5.314836e-02 	 5.317902e-02 	 5.318281e-02 	 5.316251e-02 	 5.311319e-02 	 5.302784e-02 	 5.085431e-02 	 4.801174e-02 
9.044000e-02 	 1.919970e+04 	 5.666269e-02 	 5.674910e-02 	 5.679504e-02 	 5.680198e-02 	 5.676709e-02 	 5.668918e-02 	 5.655492e-02 	 5.283785e-02 	 4.897706e-02 
9.084000e-02 	 1.959980e+04 	 5.781479e-02 	 5.789560e-02 	 5.794156e-02 	 5.794548e-02 	 5.790607e-02 	 5.781306e-02 	 5.765880e-02 	 5.320358e-02 	 4.927990e-02 
9.124000e-02 	 1.999970e+04 	 5.794633e-02 	 5.804534e-02 	 5.808438e-02 	 5.808702e-02 	 5.804086e-02 	 5.794542e-02 	 5.778810e-02 	 5.290600e-02 	 4.934899e-02 
9.164000e-02 	 2.039970e+04 	 5.851291e-02 	 5.858393e-02 	 5.861800e-02 	 5.861610e-02 	 5.856086e-02 	 5.846044e-02 	 5.828307e-02 	 5.296988e-02 	 4.953269e-02 
9.190000e-02 	 2.065970e+04 	 2.140909e-01 	 2.147260e-01 	 2.149389e-01 	 2.146902e-01 	 2.139017e-01 	 2.124689e-01 	 2.100761e-01 	 1.495036e-01 	 1.293182e-01 
9.204000e-02 	 2.079970e+04 	 5.564731e-02 	 5.569858e-02 	 5.572781e-02 	 5.571902e-02 	 5.567672e-02 	 5.558991e-02 	 5.545011e-02 	 5.124675e-02 	 4.859685e-02 
9.244000e-02 	 2.119970e+04 	 5.815173e-02 	 5.820011e-02 	 5.822114e-02 	 5.819778e-02 	 5.812839e-02 	 5.801529e-02 	 5.783298e-02 	 5.236841e-02 	 4.953765e-02 
9.284000e-02 	 2.159970e+04 	 6.753765e-02 	 6.762962e-02 	 6.765041e-02 	 6.761021e-02 	 6.749265e-02 	 6.728651e-02 	 6.695551e-02 	 5.735633e-02 	 5.365880e-02 
9.324000e-02 	 2.199970e+04 	 5.407232e-02 	 5.409898e-02 	 5.410877e-02 	 5.408594e-02 	 5.403636e-02 	 5.395355e-02 	 5.381975e-02 	 4.996429e-02 	 4.820378e-02 
9.364000e-02 	 2.239970e+04 	 6.265001e-02 	 6.269369e-02 	 6.268761e-02 	 6.264906e-02 	 6.252948e-02 	 6.235857e-02 	 6.209762e-02 	 5.456172e-02 	 5.202764e-02 
9.404000e-02 	 2.279970e+04 	 1.139005e-01 	 1.139878e-01 	 1.139878e-01 	 1.137623e-01 	 1.133040e-01 	 1.126239e-01 	 1.115237e-01 	 8.642423e-02 	 7.976615e-02 
9.444000e-02 	 2.319970e+04 	 9.550608e-02 	 9.558517e-02 	 9.551913e-02 	 9.534683e-02 	 9.501937e-02 	 9.450148e-02 	 9.367961e-02 	 7.496394e-02 	 7.029011e-02 
9.484000e-02 	 2.359970e+04 	 1.887153e-01 	 1.888558e-01 	 1.886475e-01 	 1.881464e-01 	 1.871695e-01 	 1.856677e-01 	 1.831873e-01 	 1.362163e-01 	 1.257804e-01 
9.524000e-02 	 2.399970e+04 	 7.746301e-02 	 7.748282e-02 	 7.743946e-02 	 7.731481e-02 	 7.709265e-02 	 7.674733e-02 	 7.620220e-02 	 6.417201e-02 	 6.121155e-02 
9.564000e-02 	 2.439970e+04 	 6.973447e-02 	 6.973494e-02 	 6.969230e-02 	 6.958208e-02 	 6.940091e-02 	 6.912404e-02 	 6.868902e-02 	 5.941989e-02 	 5.718323e-02 
9.604000e-02 	 2.479970e+04 	 6.887051e-02 	 6.888137e-02 	 6.883744e-02 	 6.873447e-02 	 6.854757e-02 	 6.828403e-02 	 6.786771e-02 	 5.909126e-02 	 5.694563e-02 
9.644000e-02 	 2.519970e+04 	 1.109050e-01 	 1.109122e-01 	 1.107381e-01 	 1.104554e-01 	 1.099147e-01 	 1.091406e-01 	 1.079167e-01 	 8.552795e-02 	 8.068831e-02 
9.684000e-02 	 2.559970e+04 	 1.480762e-01 	 1.480794e-01 	 1.478686e-01 	 1.474027e-01 	 1.465777e-01 	 1.453667e-01 	 1.433656e-01 	 1.091424e-01 	 1.022123e-01 
9.724000e-02 	 2.599970e+04 	 1.341309e-01 	 1.341108e-01 	 1.339158e-01 	 1.334182e-01 	 1.326474e-01 	 1.315328e-01 	 1.296816e-01 	 9.944750e-02 	 9.361227e-02 
9.764000e-02 	 2.639970e+04 	 2.217200e-01 	 2.215373e-01 	 2.211029e-01 	 2.200535e-01 	 2.182963e-01 	 2.158693e-01 	 2.117473e-01 	 1.523756e-01 	 1.414293e-01 
9.804000e-02 	 2.679970e+04 	 1.396174e-01 	 1.395789e-01 	 1.393055e-01 	 1.387565e-01 	 1.378883e-01 	 1.366206e-01 	 1.345784e-01 	 1.024966e-01 	 9.634011e-02 
9.844000e-02 	 2.719970e+04 	 2.323660e-01 	 2.322804e-01 	 2.317122e-01 	 2.304878e-01 	 2.287318e-01 	 2.260276e-01 	 2.218847e-01 	 1.615492e-01 	 1.504259e-01 
9.866000e-02 	 2.741970e+04 	 1.556798e+00 	 1.555285e+00 	 1.549413e+00 	 1.539789e+00 	 1.525161e+00 	 1.502652e+00 	 1.467797e+00 	 1.133184e+00 	 1.052500e+00 
9.884000e-02 	 2.759970e+04 	 2.010361e-01 	 2.009350e-01 	 2.004656e-01 	 1.994389e-01 	 1.978903e-01 	 1.955767e-01 	 1.920182e-01 	 1.408785e-01 	 1.312463e-01 
9.924000e-02 	 2.799970e+04 	 4.071016e-01 	 4.067110e-01 	 4.054380e-01 	 4.027146e-01 	 3.992862e-01 	 3.937683e-01 	 3.851235e-01 	 2.830225e-01 	 2.619694e-01 
9.964000e-02 	 2.839970e+04 	 3.954131e-01 	 3.949569e-01 	 3.938162e-01 	 3.914786e-01 	 3.877317e-01 	 3.823146e-01 	 3.741585e-01 	 2.791347e-01 	 2.592536e-01 
1.000400e-01 	 2.879970e+04 	 7.035760e-01 	 7.026114e-01 	 7.006114e-01 	 6.960980e-01 	 6.891155e-01 	 6.788204e-01 	 6.630242e-01 	 5.138025e-01 	 4.778547e-01 
1.004400e-01 	 2.919970e+04 	 1.299345e+00 	 1.297428e+00 	 1.292924e+00 	 1.284625e+00 	 1.271361e+00 	 1.251673e+00 	 1.221697e+00 	 9.886817e-01 	 9.224055e-01 
1.008400e-01 	 2.959970e+04 	 1.005324e+00 	 1.004163e+00 	 1.001061e+00 	 9.955737e-01 	 9.859706e-01 	 9.714835e-01 	 9.489668e-01 	 7.609557e-01 	 7.085689e-01 
1.012400e-01 	 2.999970e+04 	 1.668316e+00 	 1.665416e+00 	 1.659461e+00 	 1.649574e+00 	 1.633772e+00 	 1.610158e+00 	 1.572423e+00 	 1.313511e+00 	 1.226488e+00 
1.016400e-01 	 3.039970e+04 	 1.272543e+00 	 1.272139e+00 	 1.268059e+00 	 1.259901e+00 	 1.245182e+00 	 1.227104e+00 	 1.197853e+00 	 9.864493e-01 	 9.214917e-01 
1.020400e-01 	 3.079970e+04 	 2.135716e+00 	 2.132208e+00 	 2.126021e+00 	 2.111854e+00 	 2.091066e+00 	 2.062758e+00 	 2.013074e+00 	 1.714480e+00 	 1.604902e+00 
1.024400e-01 	 3.119970e+04 	 3.810712e+00 	 3.803949e+00 	 3.789120e+00 	 3.768597e+00 	 3.734624e+00 	 3.680938e+00 	 3.590065e+00 	 3.140495e+00 	 2.942248e+00 
1.028400e-01 	 3.159970e+04 	 1.442080e+00 	 1.439465e+00 	 1.435276e+00 	 1.426807e+00 	 1.412806e+00 	 1.392179e+00 	 1.358182e+00 	 1.148100e+00 	 1.073484e+00 
1.032400e-01 	 3.199970e+04 	 1.190847e+00 	 1.189131e+00 	 1.186187e+00 	 1.180132e+00 	 1.170969e+00 	 1.155241e+00 	 1.129561e+00 	 9.532573e-01 	 8.893048e-01 
1.036400e-01 	 3.239970e+04 	 1.013845e+00 	 1.012511e+00 	 1.009086e+00 	 1.003811e+00 	 9.940091e-01 	 9.797155e-01 	 9.558287e-01 	 8.008922e-01 	 7.493576e-01 
1.040400e-01 	 3.279970e+04 	 1.305202e+00 	 1.303653e+00 	 1.299774e+00 	 1.293935e+00 	 1.283010e+00 	 1.265685e+00 	 1.235878e+00 	 1.053551e+00 	 9.842676e-01 
1.044400e-01 	 3.319970e+04 	 1.381156e+00 	 1.379612e+00 	 1.377648e+00 	 1.370257e+00 	 1.358912e+00 	 1.340610e+00 	 1.308550e+00 	 1.116693e+00 	 1.043235e+00 
1.048400e-01 	 3.359970e+04 	 1.237325e+00 	 1.236255e+00 	 1.232788e+00 	 1.226432e+00 	 1.215166e+00 	 1.197753e+00 	 1.168219e+00 	 9.958423e-01 	 9.321967e-01 
1.052400e-01 	 3.399970e+04 	 4.046077e+00 	 4.037436e+00 	 4.035320e+00 	 4.015897e+00 	 3.989922e+00 	 3.938396e+00 	 3.845532e+00 	 3.412364e+00 	 3.197261e+00 
1.056400e-01 	 3.439970e+04 	 1.776405e+00 	 1.778636e+00 	 1.776754e+00 	 1.766192e+00 	 1.749252e+00 	 1.726450e+00 	 1.684883e+00 	 1.460094e+00 	 1.369422e+00 
1.060400e-01 	 3.479970e+04 	 2.207134e+00 	 2.206367e+00 	 2.202699e+00 	 2.193783e+00 	 2.175565e+00 	 2.144514e+00 	 2.097019e+00 	 1.835050e+00 	 1.721465e+00 
1.063200e-01 	 3.507970e+04 	 1.135493e+01 	 1.136150e+01 	 1.134282e+01 	 1.131664e+01 	 1.125808e+01 	 1.111962e+01 	 1.086032e+01 	 9.827687e+00 	 9.217483e+00 
1.063800e-01 	 3.513970e+04 	 1.473270e+01 	 1.473883e+01 	 1.474713e+01 	 1.471507e+01 	 1.463191e+01 	 1.446267e+01 	 1.412672e+01 	 1.282476e+01 	 1.208265e+01 
1.064200e-01 	 3.517970e+04 	 1.660264e+01 	 1.661845e+01 	 1.661890e+01 	 1.658278e+01 	 1.650810e+01 	 1.630355e+01 	 1.592048e+01 	 1.446410e+01 	 1.362070e+01 
1.064400e-01 	 3.519970e+04 	 1.498440e+01 	 1.496513e+01 	 1.499452e+01 	 1.494234e+01 	 1.486745e+01 	 1.466978e+01 	 1.435375e+01 	 1.302810e+01 	 1.228201e+01 
1.064800e-01 	 3.523970e+04 	 7.737538e+00 	 7.735426e+00 	 7.731600e+00 	 7.710901e+00 	 7.654510e+00 	 7.566119e+00 	 7.385666e+00 	 6.633292e+00 	 6.233605e+00 
1.065400e-01 	 3.529970e+04 	 1.155656e+01 	 1.155549e+01 	 1.155966e+01 	 1.153096e+01 	 1.145620e+01 	 1.132105e+01 	 1.105564e+01 	 9.992700e+00 	 9.417944e+00 
1.066600e-01 	 3.541970e+04 	 1.379598e+01 	 1.380441e+01 	 1.379380e+01 	 1.376174e+01 	 1.366892e+01 	 1.350338e+01 	 1.319519e+01 	 1.196748e+01 	 1.123838e+01 
1.067200e-01 	 3.547970e+04 	 1.549560e+01 	 1.550004e+01 	 1.550401e+01 	 1.545088e+01 	 1.538871e+01 	 1.517755e+01 	 1.486188e+01 	 1.343432e+01 	 1.266137e+01 
1.067600e-01 	 3.551970e+04 	 2.472112e+01 	 2.472231e+01 	 2.479159e+01 	 2.464154e+01 	 2.449210e+01 	 2.419685e+01 	 2.363797e+01 	 2.146674e+01 	 2.020120e+01 
1.067800e-01 	 3.553970e+04 	 2.704687e+01 	 2.708346e+01 	 2.708301e+01 	 2.702958e+01 	 2.684872e+01 	 2.649321e+01 	 2.589965e+01 	 2.355186e+01 	 2.221262e+01 
1.068200e-01 	 3.557970e+04 	 1.555791e+01 	 1.556404e+01 	 1.555088e+01 	 1.549614e+01 	 1.542496e+01 	 1.522221e+01 	 1.485705e+01 	 1.345729e+01 	 1.266686e+01 
1.068400e-01 	 3.559970e+04 	 7.938233e+00 	 7.931300e+00 	 7.928523e+00 	 7.911601e+00 	 7.870747e+00 	 7.779121e+00 	 7.606411e+00 	 6.843549e+00 	 6.414354e+00 
1.072400e-01 	 3.599970e+04 	 1.238285e+00 	 1.238074e+00 	 1.236404e+00 	 1.229976e+00 	 1.220972e+00 	 1.203946e+00 	 1.176226e+00 	 1.009045e+00 	 9.459607e-01 
1.076400e-01 	 3.639970e+04 	 1.275218e+00 	 1.274057e+00 	 1.272157e+00 	 1.267768e+00 	 1.257739e+00 	 1.240876e+00 	 1.210643e+00 	 1.041966e+00 	 9.767457e-01 
1.080400e-01 	 3.679970e+04 	 1.930302e+00 	 1.929491e+00 	 1.927402e+00 	 1.919235e+00 	 1.904788e+00 	 1.880487e+00 	 1.834583e+00 	 1.602046e+00 	 1.503526e+00 
1.084400e-01 	 3.719970e+04 	 1.147922e+00 	 1.146441e+00 	 1.143598e+00 	 1.139045e+00 	 1.131944e+00 	 1.118377e+00 	 1.093154e+00 	 9.453311e-01 	 8.832536e-01 
1.088400e-01 	 3.759970e+04 	 2.420447e+00 	 2.432377e+00 	 2.418633e+00 	 2.413631e+00 	 2.396807e+00 	 2.366703e+00 	 2.309900e+00 	 2.038754e+00 	 1.914018e+00 
1.092400e-01 	 3.799970e+04 	 2.372483e+01 	 2.372473e+01 	 2.373979e+01 	 2.368113e+01 	 2.353722e+01 	 2.324523e+01 	 2.271569e+01 	 2.066005e+01 	 1.944725e+01 
1.092400e-01 	 3.799970e+04 	 2.371304e+01 	 2.371674e+01 	 2.372599e+01 	 2.367246e+01 	 2.352314e+01 	 2.323375e+01 	 2.270479e+01 	 2.066152e+01 	 1.944364e+01 
1.096400e-01 	 3.839970e+04 	 6.955921e+00 	 6.960006e+00 	 6.960461e+00 	 6.949781e+00 	 6.910145e+00 	 6.830583e+00 	 6.680082e+00 	 6.013705e+00 	 5.647216e+00 
1.100400e-01 	 3.879970e+04 	 4.112426e+00 	 4.112219e+00 	 4.105402e+00 	 4.095331e+00 	 4.068777e+00 	 4.020941e+00 	 3.937813e+00 	 3.504599e+00 	 3.279898e+00 
1.104400e-01 	 3.919970e+04 	 3.118404e+00 	 3.120373e+00 	 3.117148e+00 	 3.102577e+00 	 3.086575e+00 	 3.048729e+00 	 2.977163e+00 	 2.640882e+00 	 2.470563e+00 
1.108400e-01 	 3.959970e+04 	 2.656980e+00 	 2.666192e+00 	 2.647880e+00 	 2.641370e+00 	 2.627905e+00 	 2.596515e+00 	 2.526075e+00 	 2.225336e+00 	 2.089573e+00 
1.112400e-01 	 3.999970e+04 	 1.887103e+00 	 1.887595e+00 	 1.885146e+00 	 1.879125e+00 	 1.866373e+00 	 1.843949e+00 	 1.800083e+00 	 1.567240e+00 	 1.470452e+00 
1.116400e-01 	 4.039970e+04 	 2.675063e+00 	 2.683717e+00 	 2.674376e+00 	 2.667652e+00 	 2.649791e+00 	 2.619206e+00 	 2.558692e+00 	 2.239029e+00 	 2.101007e+00 
1.120400e-01 	 4.079970e+04 	 1.804285e+00 	 1.803920e+00 	 1.802811e+00 	 1.796116e+00 	 1.783329e+00 	 1.760457e+00 	 1.717127e+00 	 1.490941e+00 	 1.405075e+00 
1.124400e-01 	 4.119970e+04 	 2.003421e+00 	 2.002101e+00 	 1.998535e+00 	 1.991700e+00 	 1.977424e+00 	 1.953305e+00 	 1.902450e+00 	 1.648363e+00 	 1.541838e+00 
1.128400e-01 	 4.159970e+04 	 2.976968e+00 	 2.977075e+00 	 2.975580e+00 	 2.965549e+00 	 2.945578e+00 	 2.909276e+00 	 2.834229e+00 	 2.477743e+00 	 2.323781e+00 
1.132400e-01 	 4.199970e+04 	 1.394654e+00 	 1.393708e+00 	 1.390937e+00 	 1.384797e+00 	 1.373565e+00 	 1.354437e+00 	 1.317692e+00 	 1.123698e+00 	 1.055130e+00 
1.136400e-01 	 4.239970e+04 	 2.109276e+00 	 2.109007e+00 	 2.106354e+00 	 2.098826e+00 	 2.082124e+00 	 2.054989e+00 	 1.997192e+00 	 1.723525e+00 	 1.613591e+00 
1.140400e-01 	 4.279970e+04 	 9.728082e+00 	 9.727480e+00 	 9.735154e+00 	 9.732558e+00 	 9.657503e+00 	 9.533911e+00 	 9.301800e+00 	 8.221790e+00 	 7.714725e+00 
1.144400e-01 	 4.319970e+04 	 6.030458e+00 	 6.033897e+00 	 6.031799e+00 	 6.006695e+00 	 5.968329e+00 	 5.892776e+00 	 5.736847e+00 	 5.040551e+00 	 4.728770e+00 
1.148400e-01 	 4.359970e+04 	 7.279182e+00 	 7.282746e+00 	 7.286588e+00 	 7.251825e+00 	 7.208518e+00 	 7.102650e+00 	 6.910045e+00 	 6.079719e+00 	 5.698611e+00 
1.148800e-01 	 4.363970e+04 	 1.903790e+01 	 1.892414e+01 	 1.905271e+01 	 1.885493e+01 	 1.889105e+01 	 1.866856e+01 	 1.813269e+01 	 1.600199e+01 	 1.500716e+01 
1.152400e-01 	 4.399970e+04 	 6.245819e+00 	 6.245894e+00 	 6.197885e+00 	 6.183545e+00 	 6.148622e+00 	 6.082688e+00 	 5.909594e+00 	 5.184673e+00 	 4.855756e+00 
1.156400e-01 	 4.439970e+04 	 3.433063e+00 	 3.432661e+00 	 3.427312e+00 	 3.416218e+00 	 3.395433e+00 	 3.353675e+00 	 3.260819e+00 	 2.825888e+00 	 2.640651e+00 
1.160400e-01 	 4.479970e+04 	 1.954025e+00 	 1.953385e+00 	 1.946175e+00 	 1.939529e+00 	 1.921445e+00 	 1.892115e+00 	 1.827899e+00 	 1.533116e+00 	 1.431057e+00 
1.164400e-01 	 4.519970e+04 	 2.977911e+00 	 2.976574e+00 	 2.972003e+00 	 2.961990e+00 	 2.941301e+00 	 2.896875e+00 	 2.781918e+00 	 2.379050e+00 	 2.230926e+00 
