Time (Myr) 	 Time-t0 (yr) 	 5deg T_bol (K) 	 15 	 25 	 35 	 45 	 55 	 65 	 75 	 85
1.716000e-02 	 2.400000e+03 	 1.667571e+01 	 1.667640e+01 	 1.667528e+01 	 1.667534e+01 	 1.667511e+01 	 1.667469e+01 	 1.667441e+01 	 1.667363e+01 	 1.667297e+01
1.736000e-02 	 2.600000e+03 	 1.696613e+01 	 1.696637e+01 	 1.696574e+01 	 1.696598e+01 	 1.696566e+01 	 1.696525e+01 	 1.696480e+01 	 1.696436e+01 	 1.696379e+01
1.756000e-02 	 2.800100e+03 	 1.725535e+01 	 1.725523e+01 	 1.725546e+01 	 1.725512e+01 	 1.725460e+01 	 1.725418e+01 	 1.725246e+01 	 1.725350e+01 	 1.725289e+01
1.776000e-02 	 3.000000e+03 	 1.752903e+01 	 1.752887e+01 	 1.752830e+01 	 1.752862e+01 	 1.752731e+01 	 1.752710e+01 	 1.752594e+01 	 1.752608e+01 	 1.752552e+01
1.796000e-02 	 3.200000e+03 	 1.780777e+01 	 1.780724e+01 	 1.780715e+01 	 1.780700e+01 	 1.780536e+01 	 1.780514e+01 	 1.780404e+01 	 1.780389e+01 	 1.780326e+01
1.816000e-02 	 3.400100e+03 	 1.809608e+01 	 1.809599e+01 	 1.809503e+01 	 1.809471e+01 	 1.809325e+01 	 1.809268e+01 	 1.809130e+01 	 1.809143e+01 	 1.809058e+01
1.836000e-02 	 3.600000e+03 	 1.838509e+01 	 1.838518e+01 	 1.838372e+01 	 1.838343e+01 	 1.838172e+01 	 1.838083e+01 	 1.837932e+01 	 1.837802e+01 	 1.837810e+01
1.856000e-02 	 3.800000e+03 	 1.868644e+01 	 1.868685e+01 	 1.868525e+01 	 1.868481e+01 	 1.868258e+01 	 1.868165e+01 	 1.867938e+01 	 1.867842e+01 	 1.867837e+01
1.876000e-02 	 4.000100e+03 	 1.898751e+01 	 1.898708e+01 	 1.898544e+01 	 1.898454e+01 	 1.898194e+01 	 1.898108e+01 	 1.897986e+01 	 1.897752e+01 	 1.897681e+01
1.896000e-02 	 4.200000e+03 	 1.929758e+01 	 1.929722e+01 	 1.929552e+01 	 1.929410e+01 	 1.929143e+01 	 1.928988e+01 	 1.928795e+01 	 1.928533e+01 	 1.928463e+01
1.916000e-02 	 4.400000e+03 	 1.962496e+01 	 1.962333e+01 	 1.962116e+01 	 1.961928e+01 	 1.961576e+01 	 1.961398e+01 	 1.961245e+01 	 1.960913e+01 	 1.960822e+01
1.936000e-02 	 4.600000e+03 	 1.995607e+01 	 1.995514e+01 	 1.995273e+01 	 1.995030e+01 	 1.994629e+01 	 1.994456e+01 	 1.994212e+01 	 1.993745e+01 	 1.993691e+01
1.956000e-02 	 4.800000e+03 	 2.030923e+01 	 2.031026e+01 	 2.030655e+01 	 2.030363e+01 	 2.029900e+01 	 2.029659e+01 	 2.029239e+01 	 2.028812e+01 	 2.028832e+01
1.976000e-02 	 5.000000e+03 	 2.067844e+01 	 2.067817e+01 	 2.067360e+01 	 2.067046e+01 	 2.066485e+01 	 2.066183e+01 	 2.065681e+01 	 2.065166e+01 	 2.065157e+01
1.996000e-02 	 5.200100e+03 	 2.105627e+01 	 2.105466e+01 	 2.104999e+01 	 2.104647e+01 	 2.103996e+01 	 2.103616e+01 	 2.103039e+01 	 2.102417e+01 	 2.102468e+01
2.016000e-02 	 5.400000e+03 	 2.140937e+01 	 2.140879e+01 	 2.140297e+01 	 2.139858e+01 	 2.139085e+01 	 2.138634e+01 	 2.137984e+01 	 2.137322e+01 	 2.137252e+01
2.036000e-02 	 5.600000e+03 	 2.175923e+01 	 2.175839e+01 	 2.175200e+01 	 2.174691e+01 	 2.173748e+01 	 2.173267e+01 	 2.172486e+01 	 2.171733e+01 	 2.171742e+01
2.056000e-02 	 5.800100e+03 	 2.210087e+01 	 2.209699e+01 	 2.209059e+01 	 2.208463e+01 	 2.207412e+01 	 2.206829e+01 	 2.205943e+01 	 2.205052e+01 	 2.205051e+01
2.076000e-02 	 6.000000e+03 	 2.243045e+01 	 2.242919e+01 	 2.242104e+01 	 2.241485e+01 	 2.240223e+01 	 2.239536e+01 	 2.238444e+01 	 2.237666e+01 	 2.237407e+01
2.096000e-02 	 6.200000e+03 	 2.275450e+01 	 2.275211e+01 	 2.274276e+01 	 2.273539e+01 	 2.272134e+01 	 2.271381e+01 	 2.270149e+01 	 2.269204e+01 	 2.268966e+01
2.116000e-02 	 6.400100e+03 	 2.306575e+01 	 2.306149e+01 	 2.305153e+01 	 2.304302e+01 	 2.302776e+01 	 2.301878e+01 	 2.300382e+01 	 2.299483e+01 	 2.299118e+01
2.136000e-02 	 6.600000e+03 	 2.337200e+01 	 2.336797e+01 	 2.335634e+01 	 2.334689e+01 	 2.332973e+01 	 2.331991e+01 	 2.330228e+01 	 2.329208e+01 	 2.328854e+01
2.156000e-02 	 6.800000e+03 	 2.365759e+01 	 2.365188e+01 	 2.363847e+01 	 2.362808e+01 	 2.360874e+01 	 2.359743e+01 	 2.357787e+01 	 2.356625e+01 	 2.356138e+01
2.176000e-02 	 7.000000e+03 	 2.392739e+01 	 2.392207e+01 	 2.390676e+01 	 2.389601e+01 	 2.387292e+01 	 2.386036e+01 	 2.383914e+01 	 2.382763e+01 	 2.382156e+01
2.196000e-02 	 7.200000e+03 	 2.418896e+01 	 2.418258e+01 	 2.416585e+01 	 2.415321e+01 	 2.412832e+01 	 2.411391e+01 	 2.409050e+01 	 2.407685e+01 	 2.407035e+01
2.216000e-02 	 7.400000e+03 	 2.445560e+01 	 2.444647e+01 	 2.442697e+01 	 2.441363e+01 	 2.438510e+01 	 2.436961e+01 	 2.434326e+01 	 2.432828e+01 	 2.432172e+01
2.236000e-02 	 7.600000e+03 	 2.470443e+01 	 2.469482e+01 	 2.467328e+01 	 2.465857e+01 	 2.462729e+01 	 2.460982e+01 	 2.458081e+01 	 2.456289e+01 	 2.455571e+01
2.256000e-02 	 7.800000e+03 	 2.496783e+01 	 2.495516e+01 	 2.493052e+01 	 2.491454e+01 	 2.488059e+01 	 2.486274e+01 	 2.483264e+01 	 2.481528e+01 	 2.480624e+01
2.276000e-02 	 8.000000e+03 	 1.386353e+01 	 1.386351e+01 	 1.386349e+01 	 1.386350e+01 	 1.386353e+01 	 1.386356e+01 	 1.386352e+01 	 1.386351e+01 	 1.386347e+01
2.296000e-02 	 8.200100e+03 	 1.388696e+01 	 1.388696e+01 	 1.388695e+01 	 1.388699e+01 	 1.388700e+01 	 1.388703e+01 	 1.388701e+01 	 1.388701e+01 	 1.388695e+01
2.316000e-02 	 8.400000e+03 	 1.390880e+01 	 1.390880e+01 	 1.390878e+01 	 1.390881e+01 	 1.390884e+01 	 1.390890e+01 	 1.390894e+01 	 1.390900e+01 	 1.390869e+01
2.336000e-02 	 8.600000e+03 	 1.392922e+01 	 1.392923e+01 	 1.392925e+01 	 1.392928e+01 	 1.392933e+01 	 1.392943e+01 	 1.392949e+01 	 1.392959e+01 	 1.392934e+01
2.356000e-02 	 8.800000e+03 	 1.395270e+01 	 1.395272e+01 	 1.395274e+01 	 1.395275e+01 	 1.395282e+01 	 1.395293e+01 	 1.395301e+01 	 1.395314e+01 	 1.395303e+01
2.376000e-02 	 9.000000e+03 	 2.771680e+01 	 2.781725e+01 	 2.790425e+01 	 2.799221e+01 	 2.807127e+01 	 2.814762e+01 	 2.820231e+01 	 2.812349e+01 	 1.837087e+01
2.396000e-02 	 9.200000e+03 	 2.612199e+01 	 2.621958e+01 	 2.630406e+01 	 2.638810e+01 	 2.646434e+01 	 2.653576e+01 	 2.658796e+01 	 2.646353e+01 	 1.684248e+01
2.416000e-02 	 9.400000e+03 	 2.166702e+01 	 2.173882e+01 	 2.179966e+01 	 2.185617e+01 	 2.190597e+01 	 2.194930e+01 	 2.197797e+01 	 2.184450e+01 	 1.485621e+01
2.436000e-02 	 9.600000e+03 	 2.466414e+01 	 2.475435e+01 	 2.483211e+01 	 2.490729e+01 	 2.497663e+01 	 2.503946e+01 	 2.508689e+01 	 2.481931e+01 	 1.552829e+01
2.456000e-02 	 9.800000e+03 	 2.832393e+01 	 2.843280e+01 	 2.852967e+01 	 2.862686e+01 	 2.872103e+01 	 2.881112e+01 	 2.888543e+01 	 2.841959e+01 	 1.669769e+01
2.476000e-02 	 1.000010e+04 	 2.443075e+01 	 2.451940e+01 	 2.459625e+01 	 2.467002e+01 	 2.473888e+01 	 2.480130e+01 	 2.485137e+01 	 2.437962e+01 	 1.507986e+01
2.496000e-02 	 1.020010e+04 	 1.557493e+01 	 1.559111e+01 	 1.560497e+01 	 1.561749e+01 	 1.562829e+01 	 1.563758e+01 	 1.564426e+01 	 1.557581e+01 	 1.410187e+01
2.516000e-02 	 1.040000e+04 	 2.554158e+01 	 2.563663e+01 	 2.571905e+01 	 2.580016e+01 	 2.587721e+01 	 2.594809e+01 	 2.600727e+01 	 2.528461e+01 	 1.512993e+01
2.536000e-02 	 1.060000e+04 	 2.900982e+01 	 2.912265e+01 	 2.922351e+01 	 2.932651e+01 	 2.942752e+01 	 2.952547e+01 	 2.961206e+01 	 2.858490e+01 	 1.605817e+01
2.556000e-02 	 1.080000e+04 	 2.383131e+01 	 2.391506e+01 	 2.398825e+01 	 2.405822e+01 	 2.412360e+01 	 2.418302e+01 	 2.423060e+01 	 2.350231e+01 	 1.474064e+01
2.576000e-02 	 1.100000e+04 	 2.688979e+01 	 2.699046e+01 	 2.708016e+01 	 2.716887e+01 	 2.725491e+01 	 2.733625e+01 	 2.740601e+01 	 2.633174e+01 	 1.526791e+01
2.596000e-02 	 1.120000e+04 	 2.362708e+01 	 2.370764e+01 	 2.377945e+01 	 2.384739e+01 	 2.391075e+01 	 2.396837e+01 	 2.401545e+01 	 2.316856e+01 	 1.464736e+01
2.616000e-02 	 1.140000e+04 	 2.433204e+01 	 2.441626e+01 	 2.449184e+01 	 2.456490e+01 	 2.463253e+01 	 2.469600e+01 	 2.474809e+01 	 2.383497e+01 	 1.473696e+01
2.636000e-02 	 1.160000e+04 	 2.483848e+01 	 2.492657e+01 	 2.500559e+01 	 2.508225e+01 	 2.515437e+01 	 2.522175e+01 	 2.527730e+01 	 2.419888e+01 	 1.477538e+01
2.656000e-02 	 1.180010e+04 	 1.835358e+01 	 1.839361e+01 	 1.842899e+01 	 1.846100e+01 	 1.848897e+01 	 1.851302e+01 	 1.852995e+01 	 1.811725e+01 	 1.427787e+01
2.676000e-02 	 1.200000e+04 	 2.295842e+01 	 2.303211e+01 	 2.309949e+01 	 2.316292e+01 	 2.322127e+01 	 2.327471e+01 	 2.331704e+01 	 2.236000e+01 	 1.453120e+01
2.696000e-02 	 1.220000e+04 	 2.585480e+01 	 2.594712e+01 	 2.603165e+01 	 2.611580e+01 	 2.619487e+01 	 2.626983e+01 	 2.633333e+01 	 2.492168e+01 	 1.484389e+01
2.716000e-02 	 1.240000e+04 	 2.210118e+01 	 2.216834e+01 	 2.223036e+01 	 2.228943e+01 	 2.234239e+01 	 2.239088e+01 	 2.242858e+01 	 2.144030e+01 	 1.447225e+01
2.736000e-02 	 1.260000e+04 	 2.360593e+01 	 2.368167e+01 	 2.375259e+01 	 2.382126e+01 	 2.388444e+01 	 2.394371e+01 	 2.399106e+01 	 2.280256e+01 	 1.458644e+01
2.756000e-02 	 1.280000e+04 	 2.210067e+01 	 2.216472e+01 	 2.222705e+01 	 2.228535e+01 	 2.233762e+01 	 2.238570e+01 	 2.242436e+01 	 2.135435e+01 	 1.448270e+01
2.776000e-02 	 1.300000e+04 	 2.291914e+01 	 2.298642e+01 	 2.305396e+01 	 2.311817e+01 	 2.317464e+01 	 2.322851e+01 	 2.327412e+01 	 2.208520e+01 	 1.452436e+01
2.796000e-02 	 1.320000e+04 	 3.014528e+01 	 3.024692e+01 	 3.035743e+01 	 3.046859e+01 	 3.057415e+01 	 3.068309e+01 	 3.078672e+01 	 2.828944e+01 	 1.535939e+01
2.816000e-02 	 1.340010e+04 	 2.693224e+01 	 2.701938e+01 	 2.711364e+01 	 2.720438e+01 	 2.728827e+01 	 2.737093e+01 	 2.744651e+01 	 2.550023e+01 	 1.488084e+01
2.836000e-02 	 1.360000e+04 	 2.363416e+01 	 2.370682e+01 	 2.378141e+01 	 2.384990e+01 	 2.391121e+01 	 2.396980e+01 	 2.402051e+01 	 2.253286e+01 	 1.459349e+01
2.856000e-02 	 1.380000e+04 	 2.614844e+01 	 2.623517e+01 	 2.632705e+01 	 2.641318e+01 	 2.649084e+01 	 2.656848e+01 	 2.663761e+01 	 2.469286e+01 	 1.478592e+01
2.876000e-02 	 1.400000e+04 	 1.847774e+01 	 1.851689e+01 	 1.855292e+01 	 1.858480e+01 	 1.861207e+01 	 1.863652e+01 	 1.865598e+01 	 1.802172e+01 	 1.443651e+01
2.896000e-02 	 1.420000e+04 	 2.487725e+01 	 2.495916e+01 	 2.503769e+01 	 2.511320e+01 	 2.518190e+01 	 2.525128e+01 	 2.531189e+01 	 2.348135e+01 	 1.468317e+01
2.916000e-02 	 1.440000e+04 	 2.264697e+01 	 2.271470e+01 	 2.277669e+01 	 2.283819e+01 	 2.289051e+01 	 2.294323e+01 	 2.298886e+01 	 2.160626e+01 	 1.456484e+01
2.936000e-02 	 1.460000e+04 	 2.470885e+01 	 2.479258e+01 	 2.486477e+01 	 2.493961e+01 	 2.500892e+01 	 2.507620e+01 	 2.513880e+01 	 2.323995e+01 	 1.468509e+01
2.956000e-02 	 1.480000e+04 	 2.356051e+01 	 2.363910e+01 	 2.370317e+01 	 2.377202e+01 	 2.383293e+01 	 2.389417e+01 	 2.394775e+01 	 2.227756e+01 	 1.462955e+01
2.976000e-02 	 1.500010e+04 	 2.442406e+01 	 2.450787e+01 	 2.458186e+01 	 2.465462e+01 	 2.472210e+01 	 2.478977e+01 	 2.484985e+01 	 2.291056e+01 	 1.468130e+01
2.996000e-02 	 1.520000e+04 	 2.122763e+01 	 2.128725e+01 	 2.134139e+01 	 2.139199e+01 	 2.143858e+01 	 2.148284e+01 	 2.151944e+01 	 2.024722e+01 	 1.457636e+01
3.016000e-02 	 1.540010e+04 	 2.984880e+01 	 2.995814e+01 	 3.006388e+01 	 3.016947e+01 	 3.027440e+01 	 3.038416e+01 	 3.048596e+01 	 2.740606e+01 	 1.510098e+01
3.036000e-02 	 1.560010e+04 	 2.542717e+01 	 2.551255e+01 	 2.559631e+01 	 2.567514e+01 	 2.575138e+01 	 2.582267e+01 	 2.588886e+01 	 2.375224e+01 	 1.474959e+01
3.056000e-02 	 1.580000e+04 	 2.439511e+01 	 2.447028e+01 	 2.454392e+01 	 2.461723e+01 	 2.468209e+01 	 2.474468e+01 	 2.480314e+01 	 2.277350e+01 	 1.471284e+01
3.076000e-02 	 1.600000e+04 	 2.159567e+01 	 2.165406e+01 	 2.170830e+01 	 2.176104e+01 	 2.180755e+01 	 2.185299e+01 	 2.189293e+01 	 2.048563e+01 	 1.462790e+01
3.096000e-02 	 1.620010e+04 	 2.324718e+01 	 2.332360e+01 	 2.339062e+01 	 2.345516e+01 	 2.351413e+01 	 2.357165e+01 	 2.362047e+01 	 2.184502e+01 	 1.469039e+01
3.110000e-02 	 1.634010e+04 	 3.930684e+01 	 3.946336e+01 	 3.960137e+01 	 3.975987e+01 	 3.992847e+01 	 4.011776e+01 	 4.031740e+01 	 3.477530e+01 	 1.665915e+01
3.116000e-02 	 1.640000e+04 	 2.981376e+01 	 2.992613e+01 	 3.002436e+01 	 3.012822e+01 	 3.023402e+01 	 3.034024e+01 	 3.044500e+01 	 2.722440e+01 	 1.506639e+01
3.136000e-02 	 1.660000e+04 	 2.199456e+01 	 2.205085e+01 	 2.211010e+01 	 2.216575e+01 	 2.221429e+01 	 2.226133e+01 	 2.229983e+01 	 2.075006e+01 	 1.467461e+01
3.156000e-02 	 1.680000e+04 	 2.212504e+01 	 2.219395e+01 	 2.225140e+01 	 2.230629e+01 	 2.235604e+01 	 2.240586e+01 	 2.244755e+01 	 2.085897e+01 	 1.468962e+01
3.176000e-02 	 1.700000e+04 	 2.239402e+01 	 2.246133e+01 	 2.252113e+01 	 2.257915e+01 	 2.263110e+01 	 2.268042e+01 	 2.272406e+01 	 2.107808e+01 	 1.470937e+01
3.196000e-02 	 1.720000e+04 	 1.685964e+01 	 1.688119e+01 	 1.690093e+01 	 1.691949e+01 	 1.693564e+01 	 1.695065e+01 	 1.696357e+01 	 1.656972e+01 	 1.467511e+01
3.216000e-02 	 1.740000e+04 	 2.062138e+01 	 2.067416e+01 	 2.072403e+01 	 2.076936e+01 	 2.080971e+01 	 2.084789e+01 	 2.087944e+01 	 1.959787e+01 	 1.471109e+01
3.236000e-02 	 1.760000e+04 	 2.724058e+01 	 2.733090e+01 	 2.742110e+01 	 2.751063e+01 	 2.759430e+01 	 2.767969e+01 	 2.775886e+01 	 2.483497e+01 	 1.491646e+01
3.256000e-02 	 1.780000e+04 	 2.683253e+01 	 2.692392e+01 	 2.701274e+01 	 2.709872e+01 	 2.717988e+01 	 2.726130e+01 	 2.733581e+01 	 2.441226e+01 	 1.490261e+01
3.276000e-02 	 1.800000e+04 	 2.480324e+01 	 2.488059e+01 	 2.495566e+01 	 2.502904e+01 	 2.509587e+01 	 2.516157e+01 	 2.522130e+01 	 2.286097e+01 	 1.483385e+01
3.296000e-02 	 1.820000e+04 	 2.886622e+01 	 2.896374e+01 	 2.905898e+01 	 2.915740e+01 	 2.925115e+01 	 2.934883e+01 	 2.944329e+01 	 2.584403e+01 	 1.500186e+01
3.316000e-02 	 1.840010e+04 	 3.475054e+01 	 3.487065e+01 	 3.499428e+01 	 3.512787e+01 	 3.526211e+01 	 3.540927e+01 	 3.556271e+01 	 3.014602e+01 	 1.543606e+01
3.336000e-02 	 1.860000e+04 	 2.662385e+01 	 2.671013e+01 	 2.679603e+01 	 2.687951e+01 	 2.695772e+01 	 2.703686e+01 	 2.710917e+01 	 2.410581e+01 	 1.491403e+01
3.356000e-02 	 1.880000e+04 	 2.549111e+01 	 2.556914e+01 	 2.564505e+01 	 2.572231e+01 	 2.579178e+01 	 2.586008e+01 	 2.592265e+01 	 2.308236e+01 	 1.489257e+01
3.376000e-02 	 1.900000e+04 	 2.860644e+01 	 2.870571e+01 	 2.880083e+01 	 2.889615e+01 	 2.898576e+01 	 2.907886e+01 	 2.916778e+01 	 2.524749e+01 	 1.499813e+01
3.396000e-02 	 1.920010e+04 	 3.892530e+01 	 3.906204e+01 	 3.920218e+01 	 3.936122e+01 	 3.952408e+01 	 3.970469e+01 	 3.989674e+01 	 3.250568e+01 	 1.574690e+01
3.416000e-02 	 1.940000e+04 	 3.686236e+01 	 3.700633e+01 	 3.713032e+01 	 3.728071e+01 	 3.742759e+01 	 3.759349e+01 	 3.776140e+01 	 3.078386e+01 	 1.549757e+01
3.436000e-02 	 1.960000e+04 	 3.324431e+01 	 3.335680e+01 	 3.347495e+01 	 3.359706e+01 	 3.371685e+01 	 3.384149e+01 	 3.396649e+01 	 2.801418e+01 	 1.521139e+01
3.456000e-02 	 1.980010e+04 	 3.133709e+01 	 3.144379e+01 	 3.154333e+01 	 3.165354e+01 	 3.175812e+01 	 3.187129e+01 	 3.197922e+01 	 2.679705e+01 	 1.512040e+01
3.476000e-02 	 2.000000e+04 	 3.408986e+01 	 3.419888e+01 	 3.432038e+01 	 3.444607e+01 	 3.456247e+01 	 3.469550e+01 	 3.483066e+01 	 2.847769e+01 	 1.524516e+01
3.496000e-02 	 2.020000e+04 	 3.387175e+01 	 3.399257e+01 	 3.410982e+01 	 3.423356e+01 	 3.435644e+01 	 3.449147e+01 	 3.461520e+01 	 2.807040e+01 	 1.523988e+01
3.516000e-02 	 2.040000e+04 	 2.477864e+01 	 2.486195e+01 	 2.492963e+01 	 2.499198e+01 	 2.505335e+01 	 2.511279e+01 	 2.516231e+01 	 2.173822e+01 	 1.499309e+01
3.536000e-02 	 2.060000e+04 	 4.628957e+01 	 4.642641e+01 	 4.658982e+01 	 4.677217e+01 	 4.697728e+01 	 4.721336e+01 	 4.747323e+01 	 3.513170e+01 	 1.620877e+01
3.556000e-02 	 2.080000e+04 	 4.809358e+01 	 4.824660e+01 	 4.840617e+01 	 4.860176e+01 	 4.881294e+01 	 4.905936e+01 	 4.933777e+01 	 3.642577e+01 	 1.634786e+01
3.576000e-02 	 2.100000e+04 	 3.868856e+01 	 3.881288e+01 	 3.894715e+01 	 3.908930e+01 	 3.923522e+01 	 3.939577e+01 	 3.956347e+01 	 2.987206e+01 	 1.547809e+01
3.596000e-02 	 2.120000e+04 	 4.942936e+01 	 4.955940e+01 	 4.971475e+01 	 4.990057e+01 	 5.010645e+01 	 5.035392e+01 	 5.063412e+01 	 3.566525e+01 	 1.640793e+01
3.616000e-02 	 2.140000e+04 	 5.142332e+01 	 5.153226e+01 	 5.167758e+01 	 5.186917e+01 	 5.207785e+01 	 5.233405e+01 	 5.263340e+01 	 3.691361e+01 	 1.656554e+01
3.636000e-02 	 2.160010e+04 	 5.606239e+01 	 5.617071e+01 	 5.631423e+01 	 5.653050e+01 	 5.676766e+01 	 5.706043e+01 	 5.740882e+01 	 3.825955e+01 	 1.721474e+01
3.656000e-02 	 2.180000e+04 	 3.960633e+01 	 3.969931e+01 	 3.980764e+01 	 3.992594e+01 	 4.006245e+01 	 4.020661e+01 	 4.035824e+01 	 2.883508e+01 	 1.551567e+01
3.676000e-02 	 2.200010e+04 	 5.815371e+01 	 5.826364e+01 	 5.839958e+01 	 5.859213e+01 	 5.885122e+01 	 5.915697e+01 	 5.952975e+01 	 3.874803e+01 	 1.730617e+01
3.696000e-02 	 2.220000e+04 	 6.207527e+01 	 6.213155e+01 	 6.226456e+01 	 6.246912e+01 	 6.273593e+01 	 6.307214e+01 	 6.348285e+01 	 3.913999e+01 	 1.790550e+01
3.716000e-02 	 2.240000e+04 	 5.441334e+01 	 5.449371e+01 	 5.459845e+01 	 5.476777e+01 	 5.496624e+01 	 5.521777e+01 	 5.552879e+01 	 3.472922e+01 	 1.666100e+01
3.736000e-02 	 2.260000e+04 	 5.935503e+01 	 5.943881e+01 	 5.954073e+01 	 5.972387e+01 	 5.995016e+01 	 6.024510e+01 	 6.060554e+01 	 3.722985e+01 	 1.720105e+01
3.756000e-02 	 2.280000e+04 	 4.721238e+01 	 4.726155e+01 	 4.734587e+01 	 4.748488e+01 	 4.761817e+01 	 4.779873e+01 	 4.801212e+01 	 3.037022e+01 	 1.596576e+01
3.776000e-02 	 2.300000e+04 	 6.923919e+01 	 6.927049e+01 	 6.938294e+01 	 6.961231e+01 	 6.987848e+01 	 7.025913e+01 	 7.075032e+01 	 3.993527e+01 	 1.866075e+01
3.796000e-02 	 2.320000e+04 	 7.052439e+01 	 7.055046e+01 	 7.066831e+01 	 7.090394e+01 	 7.117217e+01 	 7.154774e+01 	 7.204396e+01 	 3.939501e+01 	 1.869362e+01
3.816000e-02 	 2.340000e+04 	 7.112325e+01 	 7.110956e+01 	 7.120660e+01 	 7.142567e+01 	 7.168576e+01 	 7.206546e+01 	 7.255628e+01 	 3.768948e+01 	 1.873379e+01
3.836000e-02 	 2.360000e+04 	 7.463678e+01 	 7.462563e+01 	 7.467460e+01 	 7.490938e+01 	 7.521830e+01 	 7.564495e+01 	 7.616346e+01 	 3.918037e+01 	 1.922414e+01
3.856000e-02 	 2.380000e+04 	 5.710394e+01 	 5.710602e+01 	 5.716996e+01 	 5.731214e+01 	 5.747522e+01 	 5.770833e+01 	 5.800484e+01 	 3.160973e+01 	 1.670157e+01
3.876000e-02 	 2.400000e+04 	 8.748856e+01 	 8.740304e+01 	 8.745232e+01 	 8.773400e+01 	 8.808496e+01 	 8.862904e+01 	 8.936258e+01 	 3.988100e+01 	 2.171248e+01
3.896000e-02 	 2.420000e+04 	 8.286372e+01 	 8.278203e+01 	 8.284557e+01 	 8.308567e+01 	 8.339541e+01 	 8.389162e+01 	 8.452638e+01 	 3.884027e+01 	 2.031252e+01
3.916000e-02 	 2.440000e+04 	 7.733471e+01 	 7.728840e+01 	 7.732003e+01 	 7.754359e+01 	 7.781750e+01 	 7.823644e+01 	 7.878960e+01 	 3.509703e+01 	 1.917439e+01
3.936000e-02 	 2.460000e+04 	 9.090391e+01 	 9.082963e+01 	 9.087014e+01 	 9.113700e+01 	 9.149004e+01 	 9.204795e+01 	 9.276603e+01 	 3.927512e+01 	 2.172171e+01
3.956000e-02 	 2.480000e+04 	 1.039000e+02 	 1.037362e+02 	 1.037608e+02 	 1.040629e+02 	 1.045045e+02 	 1.052005e+02 	 1.061599e+02 	 4.081831e+01 	 2.477079e+01
3.976000e-02 	 2.500000e+04 	 8.395244e+01 	 8.383278e+01 	 8.383325e+01 	 8.404614e+01 	 8.432923e+01 	 8.478913e+01 	 8.540154e+01 	 3.549498e+01 	 1.986339e+01
3.996000e-02 	 2.520000e+04 	 1.657662e+02 	 1.653987e+02 	 1.655390e+02 	 1.660541e+02 	 1.669533e+02 	 1.684535e+02 	 1.703657e+02 	 5.910361e+01 	 4.609397e+01
4.016000e-02 	 2.540000e+04 	 1.658439e+02 	 1.655551e+02 	 1.656559e+02 	 1.661979e+02 	 1.671996e+02 	 1.684492e+02 	 1.703108e+02 	 5.934231e+01 	 4.469187e+01
4.036000e-02 	 2.560000e+04 	 1.540590e+02 	 1.538245e+02 	 1.537789e+02 	 1.544143e+02 	 1.552128e+02 	 1.564837e+02 	 1.581940e+02 	 5.222062e+01 	 3.916681e+01
