Time (Myr) 	 Time-t0 (yr) 	 5deg T_bol (K) 	 15 	 25 	 35 	 45 	 55 	 65 	 75 	 85 
5.976000e-02 	 1.899960e+04 	 6.451060e+01 	 6.464134e+01 	 6.480043e+01 	 6.510056e+01 	 6.541776e+01 	 6.576870e+01 	 6.613864e+01 	 6.448878e+01 	 6.437843e+01 
6.076000e-02 	 1.999960e+04 	 6.600337e+01 	 6.614891e+01 	 6.639166e+01 	 6.675262e+01 	 6.712705e+01 	 6.763548e+01 	 6.810819e+01 	 6.594739e+01 	 6.601077e+01 
6.176000e-02 	 2.099960e+04 	 6.902964e+01 	 6.916480e+01 	 6.944891e+01 	 6.979415e+01 	 7.011432e+01 	 7.056432e+01 	 7.107341e+01 	 6.787300e+01 	 6.820139e+01 
6.276000e-02 	 2.199960e+04 	 6.909829e+01 	 6.922061e+01 	 6.938409e+01 	 6.967397e+01 	 7.007771e+01 	 7.035419e+01 	 7.074621e+01 	 6.546701e+01 	 6.595394e+01 
6.376000e-02 	 2.299970e+04 	 7.382141e+01 	 7.392232e+01 	 7.412626e+01 	 7.448296e+01 	 7.495974e+01 	 7.529938e+01 	 7.575534e+01 	 6.849432e+01 	 6.875422e+01 
6.476000e-02 	 2.399960e+04 	 1.101463e+02 	 1.089895e+02 	 1.062469e+02 	 9.800883e+01 	 9.542460e+01 	 9.477439e+01 	 9.470285e+01 	 8.914166e+01 	 8.990574e+01 
6.576000e-02 	 2.499960e+04 	 7.908827e+01 	 7.939878e+01 	 7.966930e+01 	 8.002003e+01 	 8.058769e+01 	 8.109808e+01 	 8.158136e+01 	 7.502237e+01 	 7.546144e+01 
6.676000e-02 	 2.599960e+04 	 8.406019e+01 	 8.440900e+01 	 8.474592e+01 	 8.530421e+01 	 8.609379e+01 	 8.683163e+01 	 8.872486e+01 	 7.959687e+01 	 8.005781e+01 
6.776000e-02 	 2.699960e+04 	 8.497300e+01 	 8.522381e+01 	 8.550395e+01 	 8.594029e+01 	 8.650172e+01 	 8.710789e+01 	 8.763786e+01 	 7.435218e+01 	 7.832471e+01 
6.876000e-02 	 2.799960e+04 	 8.897063e+01 	 8.929139e+01 	 8.972089e+01 	 8.999306e+01 	 9.044443e+01 	 9.100097e+01 	 9.119468e+01 	 8.116162e+01 	 8.182257e+01 
6.976000e-02 	 2.899960e+04 	 9.036300e+01 	 9.074595e+01 	 9.114399e+01 	 9.142147e+01 	 9.158661e+01 	 9.195837e+01 	 9.230458e+01 	 7.924252e+01 	 8.047097e+01 
7.076000e-02 	 2.999960e+04 	 9.467868e+01 	 9.382011e+01 	 9.393838e+01 	 9.416958e+01 	 9.444316e+01 	 9.481592e+01 	 9.582651e+01 	 8.400991e+01 	 8.491473e+01 
7.176000e-02 	 3.099970e+04 	 1.299491e+02 	 1.295660e+02 	 1.288654e+02 	 1.281220e+02 	 1.267596e+02 	 1.253867e+02 	 1.236709e+02 	 9.973336e+01 	 1.007659e+02 
7.250000e-02 	 3.173960e+04 	 1.064801e+02 	 1.071588e+02 	 1.103046e+02 	 1.080099e+02 	 1.086162e+02 	 1.112426e+02 	 1.099993e+02 	 9.756966e+01 	 9.887356e+01 
7.252000e-02 	 3.175960e+04 	 1.091484e+02 	 1.088715e+02 	 1.096002e+02 	 1.102519e+02 	 1.108705e+02 	 1.084360e+02 	 1.119477e+02 	 9.618787e+01 	 9.978502e+01 
7.254000e-02 	 3.177960e+04 	 1.207366e+02 	 1.072350e+02 	 1.168212e+02 	 1.159101e+02 	 1.150902e+02 	 1.139252e+02 	 1.140593e+02 	 1.025247e+02 	 1.042612e+02 
7.256000e-02 	 3.179960e+04 	 1.118039e+02 	 1.100629e+02 	 1.105177e+02 	 1.114175e+02 	 1.147171e+02 	 1.156025e+02 	 1.159082e+02 	 1.025017e+02 	 1.026026e+02 
7.258000e-02 	 3.181960e+04 	 1.086688e+02 	 1.112665e+02 	 1.099209e+02 	 1.106115e+02 	 1.115989e+02 	 1.151388e+02 	 1.152225e+02 	 1.023403e+02 	 9.912184e+01 
7.276000e-02 	 3.199960e+04 	 1.114699e+02 	 1.108227e+02 	 1.112504e+02 	 1.108814e+02 	 1.101019e+02 	 1.105582e+02 	 1.087514e+02 	 8.850082e+01 	 9.036830e+01 
7.376000e-02 	 3.299960e+04 	 1.234131e+02 	 1.229243e+02 	 1.241933e+02 	 1.243779e+02 	 1.246002e+02 	 1.254919e+02 	 1.259236e+02 	 1.003592e+02 	 1.036686e+02 
7.428000e-02 	 3.351960e+04 	 1.134028e+02 	 1.143884e+02 	 1.147956e+02 	 1.154720e+02 	 1.162386e+02 	 1.167396e+02 	 1.171340e+02 	 1.006111e+02 	 1.016626e+02 
7.430000e-02 	 3.353960e+04 	 1.130432e+02 	 1.132668e+02 	 1.130593e+02 	 1.142245e+02 	 1.148825e+02 	 1.153671e+02 	 1.152965e+02 	 9.715868e+01 	 9.816524e+01 
7.476000e-02 	 3.399960e+04 	 1.788846e+02 	 1.777076e+02 	 1.747532e+02 	 1.719057e+02 	 1.692560e+02 	 1.623833e+02 	 1.561701e+02 	 1.014626e+02 	 9.979343e+01 
7.576000e-02 	 3.499960e+04 	 1.586596e+02 	 1.584895e+02 	 1.579607e+02 	 1.565249e+02 	 1.562845e+02 	 1.608474e+02 	 1.537741e+02 	 1.009724e+02 	 1.068002e+02 
7.676000e-02 	 3.599960e+04 	 1.534216e+02 	 1.568826e+02 	 1.636191e+02 	 1.626734e+02 	 1.531920e+02 	 1.541830e+02 	 1.568407e+02 	 1.065075e+02 	 1.084718e+02 
7.776000e-02 	 3.699960e+04 	 1.895823e+02 	 1.870430e+02 	 1.810408e+02 	 1.768714e+02 	 1.715848e+02 	 1.580317e+02 	 1.610452e+02 	 1.131369e+02 	 1.187731e+02 
7.876000e-02 	 3.799960e+04 	 1.799787e+02 	 1.808388e+02 	 1.805813e+02 	 1.791254e+02 	 1.775338e+02 	 1.763339e+02 	 1.735158e+02 	 1.188404e+02 	 1.222311e+02 
7.976000e-02 	 3.899960e+04 	 1.656877e+02 	 1.658130e+02 	 1.659897e+02 	 1.656843e+02 	 1.652179e+02 	 1.648163e+02 	 1.634432e+02 	 1.175585e+02 	 1.196874e+02 
8.076000e-02 	 3.999960e+04 	 2.255285e+02 	 2.256480e+02 	 2.249335e+02 	 2.242819e+02 	 2.235178e+02 	 2.227896e+02 	 2.197114e+02 	 1.438351e+02 	 1.468026e+02 
8.176000e-02 	 4.099960e+04 	 2.401119e+02 	 2.397575e+02 	 2.381713e+02 	 2.347388e+02 	 2.310268e+02 	 2.273647e+02 	 2.221030e+02 	 1.530420e+02 	 1.578992e+02 
8.276000e-02 	 4.199960e+04 	 2.287997e+02 	 2.291849e+02 	 2.279194e+02 	 2.273739e+02 	 2.263244e+02 	 2.257111e+02 	 2.231895e+02 	 1.481478e+02 	 1.514286e+02 
8.376000e-02 	 4.299960e+04 	 2.867961e+02 	 2.841416e+02 	 2.835987e+02 	 2.811476e+02 	 2.801993e+02 	 2.789227e+02 	 2.741698e+02 	 1.716447e+02 	 1.890154e+02 
8.476000e-02 	 4.399960e+04 	 2.651049e+02 	 2.652269e+02 	 2.636633e+02 	 2.626539e+02 	 2.598036e+02 	 2.593285e+02 	 2.558296e+02 	 1.664161e+02 	 1.721190e+02 
8.576000e-02 	 4.499960e+04 	 3.204419e+02 	 3.205664e+02 	 3.202827e+02 	 3.184480e+02 	 3.170969e+02 	 3.162075e+02 	 3.130795e+02 	 1.927019e+02 	 1.988916e+02 
8.676000e-02 	 4.599960e+04 	 2.961574e+02 	 2.970762e+02 	 2.957739e+02 	 2.943730e+02 	 2.933597e+02 	 2.925785e+02 	 2.863319e+02 	 1.848418e+02 	 1.907447e+02 
8.776000e-02 	 4.699960e+04 	 3.477433e+02 	 3.468132e+02 	 3.464406e+02 	 3.450211e+02 	 3.435845e+02 	 3.430687e+02 	 3.407203e+02 	 2.187339e+02 	 2.276290e+02 
8.876000e-02 	 4.799960e+04 	 3.830160e+02 	 3.818937e+02 	 3.808149e+02 	 3.789992e+02 	 3.774711e+02 	 3.768487e+02 	 3.700805e+02 	 2.293318e+02 	 2.372928e+02 
8.976000e-02 	 4.899960e+04 	 2.640583e+02 	 2.641904e+02 	 2.631497e+02 	 2.612873e+02 	 2.596942e+02 	 2.585412e+02 	 2.537064e+02 	 1.709339e+02 	 1.745702e+02 
8.978000e-02 	 4.901960e+04 	 2.452718e+02 	 2.457912e+02 	 2.449879e+02 	 2.438430e+02 	 2.418764e+02 	 2.408831e+02 	 2.369353e+02 	 1.660711e+02 	 1.706369e+02 
8.982000e-02 	 4.905960e+04 	 3.091367e+02 	 3.098476e+02 	 3.086537e+02 	 3.075612e+02 	 3.058674e+02 	 3.063760e+02 	 3.012920e+02 	 2.032728e+02 	 2.128360e+02 
8.986000e-02 	 4.909960e+04 	 2.937118e+02 	 2.926510e+02 	 2.913461e+02 	 2.900038e+02 	 2.875808e+02 	 2.857324e+02 	 2.798279e+02 	 1.825449e+02 	 1.871930e+02 
8.990000e-02 	 4.913960e+04 	 2.588876e+02 	 2.595305e+02 	 2.600482e+02 	 2.587344e+02 	 2.571745e+02 	 2.554473e+02 	 2.488223e+02 	 1.691595e+02 	 1.724939e+02 
8.992000e-02 	 4.915960e+04 	 2.704650e+02 	 2.702416e+02 	 2.713657e+02 	 2.699296e+02 	 2.698169e+02 	 2.689556e+02 	 2.653813e+02 	 1.856868e+02 	 1.932809e+02 
9.076000e-02 	 4.999960e+04 	 4.374394e+02 	 4.367076e+02 	 4.351247e+02 	 4.362958e+02 	 4.338154e+02 	 4.349382e+02 	 4.289504e+02 	 2.585056e+02 	 2.691825e+02 
9.176000e-02 	 5.099960e+04 	 3.984432e+02 	 3.978519e+02 	 3.956606e+02 	 3.942069e+02 	 3.915049e+02 	 3.906055e+02 	 3.852725e+02 	 2.416854e+02 	 2.507308e+02 
9.276000e-02 	 5.199960e+04 	 4.493450e+02 	 4.490749e+02 	 4.461390e+02 	 4.454517e+02 	 4.377928e+02 	 4.417773e+02 	 4.351314e+02 	 2.772170e+02 	 2.883442e+02 
9.376000e-02 	 5.299960e+04 	 5.038139e+02 	 5.024992e+02 	 5.010306e+02 	 4.983059e+02 	 4.952039e+02 	 4.931963e+02 	 4.778879e+02 	 2.693503e+02 	 2.792037e+02 
9.476000e-02 	 5.399960e+04 	 6.376697e+02 	 6.351271e+02 	 6.346900e+02 	 6.330171e+02 	 6.294850e+02 	 6.302279e+02 	 6.015772e+02 	 3.225686e+02 	 3.339408e+02 
9.576000e-02 	 5.499960e+04 	 6.910395e+02 	 6.897538e+02 	 6.876690e+02 	 6.889737e+02 	 6.867881e+02 	 6.888285e+02 	 6.683911e+02 	 3.802163e+02 	 4.202526e+02 
9.676000e-02 	 5.599960e+04 	 6.624774e+02 	 6.606929e+02 	 6.578746e+02 	 6.555274e+02 	 6.506771e+02 	 6.503401e+02 	 6.279828e+02 	 3.375585e+02 	 3.505418e+02 
9.776000e-02 	 5.699960e+04 	 7.355283e+02 	 7.364148e+02 	 7.328124e+02 	 7.319167e+02 	 7.300399e+02 	 7.311433e+02 	 7.148535e+02 	 4.210310e+02 	 4.628111e+02 
9.876000e-02 	 5.799960e+04 	 7.503082e+02 	 7.469128e+02 	 7.440003e+02 	 7.423588e+02 	 7.406224e+02 	 7.407538e+02 	 7.304786e+02 	 4.057003e+02 	 4.257275e+02 
9.976000e-02 	 5.899960e+04 	 7.514534e+02 	 7.472577e+02 	 7.432444e+02 	 7.453240e+02 	 7.388076e+02 	 7.455041e+02 	 7.345927e+02 	 4.356870e+02 	 4.426607e+02 
1.007600e-01 	 5.999960e+04 	 9.367057e+02 	 9.270643e+02 	 9.108162e+02 	 8.934692e+02 	 8.791020e+02 	 8.649557e+02 	 8.268790e+02 	 4.044413e+02 	 4.119314e+02 
1.017600e-01 	 6.099960e+04 	 8.873345e+02 	 8.824860e+02 	 8.732729e+02 	 8.643718e+02 	 8.546699e+02 	 8.465098e+02 	 8.023409e+02 	 3.875609e+02 	 4.020275e+02 
1.027600e-01 	 6.199960e+04 	 9.414025e+02 	 9.386789e+02 	 9.323517e+02 	 9.314259e+02 	 9.281312e+02 	 9.306095e+02 	 8.811870e+02 	 4.149225e+02 	 4.303541e+02 
1.037600e-01 	 6.299960e+04 	 9.413037e+02 	 9.346392e+02 	 9.279427e+02 	 9.266165e+02 	 9.240753e+02 	 9.280768e+02 	 9.026614e+02 	 4.716831e+02 	 4.959833e+02 
1.047600e-01 	 6.399960e+04 	 9.495097e+02 	 9.390069e+02 	 9.302008e+02 	 9.270634e+02 	 9.260542e+02 	 9.283315e+02 	 9.149530e+02 	 5.095149e+02 	 5.399425e+02 
1.057600e-01 	 6.499960e+04 	 1.000628e+03 	 9.907376e+02 	 9.795389e+02 	 9.770198e+02 	 9.757383e+02 	 9.805099e+02 	 9.664910e+02 	 5.450936e+02 	 5.769856e+02 
1.067600e-01 	 6.599960e+04 	 1.085692e+03 	 1.074521e+03 	 1.065352e+03 	 1.062498e+03 	 1.062151e+03 	 1.068456e+03 	 1.052778e+03 	 5.837891e+02 	 6.178200e+02 
1.077600e-01 	 6.699960e+04 	 1.139087e+03 	 1.128151e+03 	 1.117625e+03 	 1.117114e+03 	 1.118360e+03 	 1.127347e+03 	 1.110018e+03 	 6.357353e+02 	 6.838426e+02 
1.087600e-01 	 6.799960e+04 	 1.172549e+03 	 1.161075e+03 	 1.153060e+03 	 1.151551e+03 	 1.152343e+03 	 1.159571e+03 	 1.125508e+03 	 5.860191e+02 	 6.167491e+02 
1.097600e-01 	 6.899960e+04 	 1.283516e+03 	 1.269030e+03 	 1.257105e+03 	 1.250454e+03 	 1.243964e+03 	 1.241987e+03 	 1.184709e+03 	 5.683851e+02 	 5.912059e+02 
1.107600e-01 	 6.999960e+04 	 1.247961e+03 	 1.234953e+03 	 1.222969e+03 	 1.220281e+03 	 1.220832e+03 	 1.226867e+03 	 1.188043e+03 	 6.100334e+02 	 6.396313e+02 
1.117600e-01 	 7.099960e+04 	 1.264320e+03 	 1.248626e+03 	 1.238726e+03 	 1.237611e+03 	 1.237095e+03 	 1.251023e+03 	 1.227703e+03 	 6.660609e+02 	 7.082454e+02 
1.127600e-01 	 7.199960e+04 	 1.325600e+03 	 1.309410e+03 	 1.296728e+03 	 1.297811e+03 	 1.299539e+03 	 1.311792e+03 	 1.285464e+03 	 7.008354e+02 	 7.464845e+02 
1.137600e-01 	 7.299960e+04 	 1.390519e+03 	 1.370164e+03 	 1.354617e+03 	 1.353446e+03 	 1.354156e+03 	 1.362608e+03 	 1.324231e+03 	 7.083338e+02 	 7.455694e+02 
1.147600e-01 	 7.399960e+04 	 1.469522e+03 	 1.449611e+03 	 1.438401e+03 	 1.437086e+03 	 1.440667e+03 	 1.456199e+03 	 1.411294e+03 	 7.281971e+02 	 7.692207e+02 
1.157600e-01 	 7.499960e+04 	 1.506766e+03 	 1.487690e+03 	 1.475438e+03 	 1.474791e+03 	 1.478985e+03 	 1.491703e+03 	 1.447443e+03 	 7.918614e+02 	 8.551697e+02 
1.167600e-01 	 7.599960e+04 	 1.515834e+03 	 1.496064e+03 	 1.483691e+03 	 1.483313e+03 	 1.488315e+03 	 1.503232e+03 	 1.470487e+03 	 8.044296e+02 	 8.651158e+02 
1.177600e-01 	 7.699960e+04 	 1.536786e+03 	 1.513307e+03 	 1.502011e+03 	 1.498604e+03 	 1.501366e+03 	 1.516162e+03 	 1.482799e+03 	 8.178727e+02 	 8.772450e+02 
1.187600e-01 	 7.799960e+04 	 1.592476e+03 	 1.569659e+03 	 1.555782e+03 	 1.554772e+03 	 1.559700e+03 	 1.572486e+03 	 1.510493e+03 	 7.600776e+02 	 8.037922e+02 
1.197600e-01 	 7.899960e+04 	 1.651090e+03 	 1.629718e+03 	 1.611314e+03 	 1.609125e+03 	 1.607241e+03 	 1.617105e+03 	 1.516552e+03 	 6.878520e+02 	 7.129372e+02 
1.207600e-01 	 7.999960e+04 	 1.701702e+03 	 1.678774e+03 	 1.666171e+03 	 1.663509e+03 	 1.666027e+03 	 1.681427e+03 	 1.575481e+03 	 7.393723e+02 	 7.755822e+02 
1.217600e-01 	 8.099960e+04 	 1.709644e+03 	 1.687046e+03 	 1.670728e+03 	 1.670321e+03 	 1.675429e+03 	 1.691806e+03 	 1.633471e+03 	 8.483706e+02 	 9.027623e+02 
1.244800e-01 	 8.371960e+04 	 1.932392e+03 	 1.899823e+03 	 1.874309e+03 	 1.870907e+03 	 1.872134e+03 	 1.888719e+03 	 1.781275e+03 	 9.055516e+02 	 9.711339e+02 
