Time (Myr) 	 Time-t0 (yr) 	 5deg T_bol (K) 	 15 	 25 	 35 	 45 	 55 	 65 	 75 	 85 
5.506000e-02 	 1.399980e+04 	 1.782564e+01 	 1.786206e+01 	 1.789377e+01 	 1.791960e+01 	 1.793992e+01 	 1.795432e+01 	 1.796028e+01 	 1.711807e+01 	 1.475238e+01 
5.556000e-02 	 1.449970e+04 	 1.744688e+01 	 1.747912e+01 	 1.750719e+01 	 1.753007e+01 	 1.754803e+01 	 1.756089e+01 	 1.756629e+01 	 1.677572e+01 	 1.474410e+01 
5.606000e-02 	 1.499970e+04 	 1.724351e+01 	 1.727386e+01 	 1.730043e+01 	 1.732212e+01 	 1.733951e+01 	 1.735200e+01 	 1.735764e+01 	 1.660753e+01 	 1.474722e+01 
5.656000e-02 	 1.549970e+04 	 1.725435e+01 	 1.728453e+01 	 1.731098e+01 	 1.733255e+01 	 1.734987e+01 	 1.736237e+01 	 1.736808e+01 	 1.656275e+01 	 1.475699e+01 
5.706000e-02 	 1.599980e+04 	 1.837379e+01 	 1.841673e+01 	 1.845453e+01 	 1.848580e+01 	 1.851076e+01 	 1.852923e+01 	 1.853792e+01 	 1.729119e+01 	 1.480092e+01 
5.756000e-02 	 1.649970e+04 	 1.800235e+01 	 1.804078e+01 	 1.807468e+01 	 1.810253e+01 	 1.812489e+01 	 1.814124e+01 	 1.814897e+01 	 1.703294e+01 	 1.479329e+01 
5.806000e-02 	 1.699970e+04 	 1.837446e+01 	 1.841699e+01 	 1.845457e+01 	 1.848548e+01 	 1.851049e+01 	 1.852895e+01 	 1.853799e+01 	 1.722664e+01 	 1.481107e+01 
5.856000e-02 	 1.749970e+04 	 1.850504e+01 	 1.854916e+01 	 1.858812e+01 	 1.862043e+01 	 1.864643e+01 	 1.866590e+01 	 1.867558e+01 	 1.722614e+01 	 1.482608e+01 
5.906000e-02 	 1.799970e+04 	 1.782550e+01 	 1.786171e+01 	 1.789363e+01 	 1.791998e+01 	 1.794120e+01 	 1.795700e+01 	 1.796484e+01 	 1.675362e+01 	 1.481733e+01 
5.956000e-02 	 1.849970e+04 	 1.794755e+01 	 1.798448e+01 	 1.801710e+01 	 1.804399e+01 	 1.806570e+01 	 1.808177e+01 	 1.808979e+01 	 1.677907e+01 	 1.482869e+01 
6.006000e-02 	 1.899980e+04 	 2.011939e+01 	 2.017904e+01 	 2.023235e+01 	 2.027688e+01 	 2.031355e+01 	 2.034204e+01 	 2.035794e+01 	 1.804267e+01 	 1.490273e+01 
6.056000e-02 	 1.949970e+04 	 2.066412e+01 	 2.072852e+01 	 2.078617e+01 	 2.083453e+01 	 2.087457e+01 	 2.090600e+01 	 2.092406e+01 	 1.819256e+01 	 1.491903e+01 
6.106000e-02 	 1.999970e+04 	 1.793612e+01 	 1.797137e+01 	 1.800223e+01 	 1.802764e+01 	 1.804806e+01 	 1.806341e+01 	 1.807104e+01 	 1.663412e+01 	 1.485882e+01 
6.156000e-02 	 2.049970e+04 	 1.788850e+01 	 1.792267e+01 	 1.795265e+01 	 1.797726e+01 	 1.799714e+01 	 1.801191e+01 	 1.801945e+01 	 1.658391e+01 	 1.486945e+01 
6.206000e-02 	 2.099970e+04 	 2.133694e+01 	 2.140403e+01 	 2.146355e+01 	 2.151385e+01 	 2.155572e+01 	 2.158896e+01 	 2.160850e+01 	 1.831022e+01 	 1.494334e+01 
6.256000e-02 	 2.149980e+04 	 3.170414e+01 	 3.185037e+01 	 3.199126e+01 	 3.211640e+01 	 3.223364e+01 	 3.234094e+01 	 3.242433e+01 	 2.179930e+01 	 1.558253e+01 
6.306000e-02 	 2.199970e+04 	 4.062652e+01 	 4.077748e+01 	 4.090974e+01 	 4.105023e+01 	 4.117444e+01 	 4.130227e+01 	 4.138609e+01 	 2.080687e+01 	 1.694474e+01 
6.356000e-02 	 2.249970e+04 	 7.414694e+01 	 7.425582e+01 	 7.396085e+01 	 7.424354e+01 	 7.430911e+01 	 7.438985e+01 	 7.444284e+01 	 6.215145e+01 	 6.285741e+01 
6.406000e-02 	 2.299970e+04 	 9.310638e+01 	 9.288241e+01 	 9.260988e+01 	 9.208194e+01 	 9.171751e+01 	 9.130883e+01 	 9.112140e+01 	 6.008064e+01 	 6.082420e+01 
6.456000e-02 	 2.349970e+04 	 8.151612e+01 	 8.155646e+01 	 8.152736e+01 	 8.148289e+01 	 8.140007e+01 	 8.140284e+01 	 8.134696e+01 	 6.108765e+01 	 6.202536e+01 
6.506000e-02 	 2.399970e+04 	 7.840952e+01 	 7.855749e+01 	 7.885012e+01 	 7.905302e+01 	 7.903902e+01 	 7.989675e+01 	 8.013298e+01 	 6.961475e+01 	 7.060681e+01 
6.556000e-02 	 2.449970e+04 	 8.736681e+01 	 8.621396e+01 	 8.734961e+01 	 8.734233e+01 	 8.735553e+01 	 8.764466e+01 	 8.837360e+01 	 6.872370e+01 	 6.505407e+01 
6.606000e-02 	 2.499970e+04 	 8.681236e+01 	 8.662533e+01 	 8.633604e+01 	 8.581951e+01 	 8.525124e+01 	 8.501626e+01 	 8.461718e+01 	 6.509320e+01 	 6.607538e+01 
6.656000e-02 	 2.549970e+04 	 8.062319e+01 	 8.097578e+01 	 8.107731e+01 	 8.114310e+01 	 8.150806e+01 	 8.174552e+01 	 8.195653e+01 	 7.099825e+01 	 7.173470e+01 
6.706000e-02 	 2.599980e+04 	 8.822753e+01 	 8.814700e+01 	 8.802354e+01 	 8.803005e+01 	 8.784091e+01 	 8.846636e+01 	 8.865822e+01 	 6.947061e+01 	 7.119890e+01 
6.756000e-02 	 2.649970e+04 	 8.543101e+01 	 8.521257e+01 	 8.513610e+01 	 8.503454e+01 	 8.472443e+01 	 8.467461e+01 	 8.456299e+01 	 6.892940e+01 	 6.996429e+01 
6.806000e-02 	 2.699970e+04 	 8.951005e+01 	 8.962038e+01 	 8.962824e+01 	 8.957130e+01 	 8.944513e+01 	 8.956011e+01 	 8.943958e+01 	 7.296465e+01 	 7.353646e+01 
6.856000e-02 	 2.749970e+04 	 9.483576e+01 	 9.448071e+01 	 9.452475e+01 	 9.473225e+01 	 9.498676e+01 	 9.489930e+01 	 9.503094e+01 	 7.371558e+01 	 7.459195e+01 
6.906000e-02 	 2.799980e+04 	 9.276564e+01 	 9.359097e+01 	 9.273362e+01 	 9.312216e+01 	 9.417218e+01 	 9.361676e+01 	 9.366696e+01 	 7.667139e+01 	 7.738365e+01 
6.940000e-02 	 2.833970e+04 	 9.551099e+01 	 9.584355e+01 	 9.625753e+01 	 9.667344e+01 	 9.722759e+01 	 9.740145e+01 	 9.790634e+01 	 8.423823e+01 	 8.571891e+01 
6.942000e-02 	 2.835970e+04 	 9.526586e+01 	 9.552690e+01 	 9.620549e+01 	 9.674541e+01 	 9.698444e+01 	 9.711747e+01 	 9.736216e+01 	 8.308680e+01 	 8.374685e+01 
6.944000e-02 	 2.837970e+04 	 9.851000e+01 	 9.929446e+01 	 1.001730e+02 	 1.003753e+02 	 9.943403e+01 	 1.009088e+02 	 9.992320e+01 	 8.574568e+01 	 8.672846e+01 
6.952000e-02 	 2.845970e+04 	 9.633415e+01 	 9.678195e+01 	 9.684028e+01 	 9.763390e+01 	 9.821222e+01 	 9.832584e+01 	 9.893398e+01 	 8.533709e+01 	 8.624509e+01 
6.956000e-02 	 2.849970e+04 	 9.523743e+01 	 9.519432e+01 	 9.515221e+01 	 9.517323e+01 	 9.506163e+01 	 9.501192e+01 	 9.451584e+01 	 7.530327e+01 	 7.622177e+01 
7.006000e-02 	 2.899970e+04 	 1.179962e+02 	 1.179127e+02 	 1.172859e+02 	 1.165455e+02 	 1.157577e+02 	 1.151823e+02 	 1.138003e+02 	 7.614047e+01 	 7.746188e+01 
7.056000e-02 	 2.949970e+04 	 1.088873e+02 	 1.085598e+02 	 1.078800e+02 	 1.072693e+02 	 1.067129e+02 	 1.061419e+02 	 1.050186e+02 	 7.844627e+01 	 7.920648e+01 
7.106000e-02 	 2.999970e+04 	 1.226621e+02 	 1.223818e+02 	 1.219099e+02 	 1.212872e+02 	 1.205667e+02 	 1.197971e+02 	 1.186937e+02 	 8.088010e+01 	 8.217600e+01 
7.156000e-02 	 3.049970e+04 	 1.230452e+02 	 1.229068e+02 	 1.226179e+02 	 1.216646e+02 	 1.211230e+02 	 1.208060e+02 	 1.197169e+02 	 8.350943e+01 	 8.464641e+01 
7.206000e-02 	 3.099970e+04 	 1.143602e+02 	 1.136567e+02 	 1.144192e+02 	 1.138058e+02 	 1.145863e+02 	 1.142646e+02 	 1.153304e+02 	 9.536413e+01 	 9.888198e+01 
7.256000e-02 	 3.149970e+04 	 1.137984e+02 	 1.136213e+02 	 1.145036e+02 	 1.149805e+02 	 1.153512e+02 	 1.144281e+02 	 1.162492e+02 	 9.253166e+01 	 9.708090e+01 
7.306000e-02 	 3.199970e+04 	 1.390080e+02 	 1.387076e+02 	 1.386713e+02 	 1.381595e+02 	 1.371267e+02 	 1.369166e+02 	 1.359647e+02 	 9.047427e+01 	 9.251491e+01 
7.356000e-02 	 3.249970e+04 	 1.435480e+02 	 1.435252e+02 	 1.431928e+02 	 1.426075e+02 	 1.421175e+02 	 1.413136e+02 	 1.398426e+02 	 9.313869e+01 	 9.428488e+01 
7.406000e-02 	 3.299970e+04 	 1.432533e+02 	 1.452780e+02 	 1.453651e+02 	 1.424730e+02 	 1.413694e+02 	 1.410950e+02 	 1.415985e+02 	 1.067651e+02 	 1.141871e+02 
7.456000e-02 	 3.349970e+04 	 1.515391e+02 	 1.511795e+02 	 1.504436e+02 	 1.494417e+02 	 1.480195e+02 	 1.467868e+02 	 1.437510e+02 	 9.100762e+01 	 9.203766e+01 
7.506000e-02 	 3.399970e+04 	 1.487267e+02 	 1.448031e+02 	 1.483191e+02 	 1.483387e+02 	 1.466456e+02 	 1.475167e+02 	 1.447448e+02 	 9.833566e+01 	 9.143466e+01 
7.556000e-02 	 3.449970e+04 	 1.699918e+02 	 1.675076e+02 	 1.664632e+02 	 1.664731e+02 	 1.631108e+02 	 1.625195e+02 	 1.578190e+02 	 9.681152e+01 	 9.891823e+01 
7.606000e-02 	 3.499970e+04 	 1.647808e+02 	 1.646486e+02 	 1.641578e+02 	 1.634736e+02 	 1.619520e+02 	 1.600818e+02 	 1.577404e+02 	 1.035702e+02 	 1.056938e+02 
7.656000e-02 	 3.549970e+04 	 1.907386e+02 	 1.872980e+02 	 1.871278e+02 	 1.859749e+02 	 1.848380e+02 	 1.995082e+02 	 2.028461e+02 	 1.409150e+02 	 1.527345e+02 
7.706000e-02 	 3.599970e+04 	 1.781136e+02 	 1.783769e+02 	 1.785965e+02 	 1.788739e+02 	 1.793913e+02 	 1.801686e+02 	 1.807487e+02 	 1.104481e+02 	 1.355547e+02 
7.756000e-02 	 3.649970e+04 	 1.673064e+02 	 1.672384e+02 	 1.659831e+02 	 1.656946e+02 	 1.631054e+02 	 1.611396e+02 	 1.581971e+02 	 1.048697e+02 	 1.065437e+02 
7.768000e-02 	 3.661970e+04 	 1.467021e+02 	 1.474388e+02 	 1.473358e+02 	 1.468211e+02 	 1.461662e+02 	 1.450224e+02 	 1.424321e+02 	 1.031410e+02 	 1.043913e+02 
7.770000e-02 	 3.663970e+04 	 1.397509e+02 	 1.396372e+02 	 1.368259e+02 	 1.366363e+02 	 1.365751e+02 	 1.378980e+02 	 1.357332e+02 	 1.032663e+02 	 1.046266e+02 
7.772000e-02 	 3.665970e+04 	 1.458674e+02 	 1.456141e+02 	 1.461772e+02 	 1.450403e+02 	 1.424667e+02 	 1.426317e+02 	 1.403956e+02 	 1.046854e+02 	 1.059890e+02 
7.806000e-02 	 3.699980e+04 	 1.770028e+02 	 1.955134e+02 	 1.992913e+02 	 2.072766e+02 	 2.171771e+02 	 1.754654e+02 	 2.315090e+02 	 1.123526e+02 	 2.115468e+02 
7.856000e-02 	 3.749970e+04 	 2.152916e+02 	 2.150442e+02 	 2.137727e+02 	 2.129621e+02 	 2.116224e+02 	 2.096599e+02 	 2.065823e+02 	 1.274262e+02 	 1.303609e+02 
7.906000e-02 	 3.799970e+04 	 1.452514e+02 	 1.478825e+02 	 1.477649e+02 	 1.467015e+02 	 1.477578e+02 	 1.470136e+02 	 1.455545e+02 	 1.055191e+02 	 1.079859e+02 
7.956000e-02 	 3.849970e+04 	 2.039968e+02 	 2.034118e+02 	 2.023123e+02 	 2.007273e+02 	 1.989015e+02 	 1.968729e+02 	 1.927743e+02 	 1.209189e+02 	 1.234475e+02 
8.006000e-02 	 3.899970e+04 	 2.340227e+02 	 2.337512e+02 	 2.326106e+02 	 2.305313e+02 	 2.288115e+02 	 2.276436e+02 	 2.232957e+02 	 1.298599e+02 	 1.323669e+02 
8.056000e-02 	 3.949970e+04 	 2.614021e+02 	 2.606865e+02 	 2.595186e+02 	 2.571638e+02 	 2.545760e+02 	 2.524471e+02 	 2.462007e+02 	 1.349349e+02 	 1.375068e+02 
8.106000e-02 	 3.999970e+04 	 2.021148e+02 	 2.011889e+02 	 2.010163e+02 	 2.002742e+02 	 1.976564e+02 	 1.955858e+02 	 1.886348e+02 	 1.132092e+02 	 1.145225e+02 
8.156000e-02 	 4.049970e+04 	 2.396329e+02 	 2.396558e+02 	 2.386177e+02 	 2.369768e+02 	 2.344187e+02 	 2.325227e+02 	 2.235861e+02 	 1.239775e+02 	 1.260014e+02 
8.206000e-02 	 4.099970e+04 	 3.002961e+02 	 3.013660e+02 	 2.966438e+02 	 2.963070e+02 	 2.905827e+02 	 2.872558e+02 	 2.711066e+02 	 1.331650e+02 	 1.336774e+02 
8.256000e-02 	 4.149970e+04 	 2.905549e+02 	 2.905380e+02 	 2.892125e+02 	 2.873354e+02 	 2.846059e+02 	 2.824447e+02 	 2.641418e+02 	 1.291680e+02 	 1.297704e+02 
8.306000e-02 	 4.199970e+04 	 3.209906e+02 	 3.184741e+02 	 3.194554e+02 	 3.174424e+02 	 3.140067e+02 	 3.084766e+02 	 2.982799e+02 	 1.408853e+02 	 1.407962e+02 
8.326000e-02 	 4.219970e+04 	 1.987569e+02 	 1.955928e+02 	 1.921510e+02 	 1.920150e+02 	 1.909992e+02 	 1.874456e+02 	 1.789669e+02 	 1.162664e+02 	 1.164178e+02 
8.328000e-02 	 4.221970e+04 	 1.946150e+02 	 1.947750e+02 	 1.934477e+02 	 1.930131e+02 	 1.906245e+02 	 1.881697e+02 	 1.797306e+02 	 1.146005e+02 	 1.158561e+02 
8.356000e-02 	 4.249970e+04 	 2.267172e+02 	 2.262133e+02 	 2.263229e+02 	 2.240810e+02 	 2.214299e+02 	 2.196095e+02 	 2.098611e+02 	 1.223910e+02 	 1.236243e+02 
8.406000e-02 	 4.299970e+04 	 2.751532e+02 	 2.747499e+02 	 2.734011e+02 	 2.703907e+02 	 2.671281e+02 	 2.646943e+02 	 2.515724e+02 	 1.371756e+02 	 1.382227e+02 
8.456000e-02 	 4.349970e+04 	 3.064159e+02 	 3.062654e+02 	 3.046314e+02 	 3.027872e+02 	 2.997476e+02 	 2.968745e+02 	 2.857257e+02 	 1.518551e+02 	 1.547740e+02 
8.506000e-02 	 4.399970e+04 	 3.325451e+02 	 3.314215e+02 	 3.296964e+02 	 3.263944e+02 	 3.235664e+02 	 3.203851e+02 	 3.088953e+02 	 1.649760e+02 	 1.689000e+02 
8.556000e-02 	 4.449970e+04 	 3.810076e+02 	 3.795351e+02 	 3.775595e+02 	 3.744898e+02 	 3.710398e+02 	 3.687699e+02 	 3.539839e+02 	 1.779989e+02 	 1.815579e+02 
8.606000e-02 	 4.499970e+04 	 3.794805e+02 	 3.780956e+02 	 3.753531e+02 	 3.736192e+02 	 3.698369e+02 	 3.682077e+02 	 3.567860e+02 	 1.881264e+02 	 1.928688e+02 
8.656000e-02 	 4.549970e+04 	 3.961504e+02 	 3.946070e+02 	 3.931035e+02 	 3.900386e+02 	 3.863081e+02 	 3.840057e+02 	 3.721008e+02 	 1.963432e+02 	 2.021941e+02 
8.706000e-02 	 4.599970e+04 	 3.527059e+02 	 3.524702e+02 	 3.520121e+02 	 3.497445e+02 	 3.446739e+02 	 3.417244e+02 	 3.313011e+02 	 1.852977e+02 	 1.899490e+02 
8.756000e-02 	 4.649970e+04 	 3.385966e+02 	 3.375706e+02 	 3.350685e+02 	 3.324452e+02 	 3.289244e+02 	 3.267699e+02 	 3.171764e+02 	 1.853212e+02 	 1.908732e+02 
8.806000e-02 	 4.699970e+04 	 3.173169e+02 	 3.165719e+02 	 3.146206e+02 	 3.123931e+02 	 3.082125e+02 	 3.036840e+02 	 2.942450e+02 	 1.701596e+02 	 1.749708e+02 
8.856000e-02 	 4.749970e+04 	 3.590859e+02 	 3.578253e+02 	 3.554426e+02 	 3.511450e+02 	 3.464798e+02 	 3.427887e+02 	 3.279536e+02 	 1.817280e+02 	 1.859675e+02 
8.906000e-02 	 4.799970e+04 	 3.974846e+02 	 3.954344e+02 	 3.929977e+02 	 3.887652e+02 	 3.864447e+02 	 3.821998e+02 	 3.653190e+02 	 1.912905e+02 	 1.959932e+02 
8.956000e-02 	 4.849970e+04 	 3.361717e+02 	 3.353816e+02 	 3.335161e+02 	 3.300687e+02 	 3.256595e+02 	 3.224808e+02 	 3.071661e+02 	 1.681364e+02 	 1.707021e+02 
8.976000e-02 	 4.869970e+04 	 2.745043e+02 	 2.748311e+02 	 2.727656e+02 	 2.701190e+02 	 2.670061e+02 	 2.634096e+02 	 2.492739e+02 	 1.464646e+02 	 1.485505e+02 
8.978000e-02 	 4.871970e+04 	 2.703150e+02 	 2.705078e+02 	 2.703049e+02 	 2.680948e+02 	 2.649120e+02 	 2.624426e+02 	 2.483789e+02 	 1.449045e+02 	 1.467936e+02 
8.982000e-02 	 4.875970e+04 	 2.467963e+02 	 2.497894e+02 	 2.449517e+02 	 2.445466e+02 	 2.394629e+02 	 2.374552e+02 	 2.297319e+02 	 1.405251e+02 	 1.421968e+02 
8.984000e-02 	 4.877970e+04 	 2.458674e+02 	 2.463986e+02 	 2.457844e+02 	 2.439903e+02 	 2.410296e+02 	 2.387610e+02 	 2.278694e+02 	 1.406611e+02 	 1.424560e+02 
8.986000e-02 	 4.879970e+04 	 2.660241e+02 	 2.662134e+02 	 2.648082e+02 	 2.628948e+02 	 2.596973e+02 	 2.572388e+02 	 2.426299e+02 	 1.434843e+02 	 1.449563e+02 
9.006000e-02 	 4.899970e+04 	 3.550137e+02 	 3.538957e+02 	 3.507637e+02 	 3.477339e+02 	 3.430194e+02 	 3.393686e+02 	 3.186328e+02 	 1.703591e+02 	 1.742491e+02 
9.008000e-02 	 4.901970e+04 	 2.694756e+02 	 2.692675e+02 	 2.691302e+02 	 2.660838e+02 	 2.648361e+02 	 2.612066e+02 	 2.468088e+02 	 1.434084e+02 	 1.454486e+02 
9.014000e-02 	 4.907970e+04 	 2.728398e+02 	 2.737891e+02 	 2.720497e+02 	 2.693138e+02 	 2.668185e+02 	 2.630727e+02 	 2.485074e+02 	 1.455942e+02 	 1.466018e+02 
9.016000e-02 	 4.909970e+04 	 2.441261e+02 	 2.433181e+02 	 2.415158e+02 	 2.395829e+02 	 2.365599e+02 	 2.332136e+02 	 2.216318e+02 	 1.387531e+02 	 1.401260e+02 
9.018000e-02 	 4.911970e+04 	 2.965241e+02 	 2.965803e+02 	 2.948804e+02 	 2.923046e+02 	 2.893373e+02 	 2.856395e+02 	 2.665984e+02 	 1.499469e+02 	 1.514812e+02 
9.026000e-02 	 4.919970e+04 	 2.770195e+02 	 2.772042e+02 	 2.759120e+02 	 2.740917e+02 	 2.720167e+02 	 2.681999e+02 	 2.560487e+02 	 1.517972e+02 	 1.554252e+02 
9.056000e-02 	 4.949970e+04 	 3.126867e+02 	 3.122658e+02 	 3.100466e+02 	 3.075472e+02 	 3.036824e+02 	 2.999538e+02 	 2.807385e+02 	 1.527809e+02 	 1.546555e+02 
9.074000e-02 	 4.967970e+04 	 3.047163e+02 	 3.046669e+02 	 3.027217e+02 	 2.997675e+02 	 2.965708e+02 	 2.928485e+02 	 2.723026e+02 	 1.526989e+02 	 1.564863e+02 
9.078000e-02 	 4.971970e+04 	 3.070084e+02 	 3.066546e+02 	 3.041890e+02 	 3.008152e+02 	 2.970791e+02 	 2.927159e+02 	 2.712850e+02 	 1.480821e+02 	 1.491317e+02 
9.082000e-02 	 4.975970e+04 	 3.316965e+02 	 3.312601e+02 	 3.289367e+02 	 3.259822e+02 	 3.214444e+02 	 3.172672e+02 	 2.905038e+02 	 1.512471e+02 	 1.514769e+02 
9.084000e-02 	 4.977970e+04 	 2.968198e+02 	 2.964468e+02 	 2.941109e+02 	 2.893753e+02 	 2.851645e+02 	 2.814777e+02 	 2.580947e+02 	 1.430855e+02 	 1.434670e+02 
9.086000e-02 	 4.979970e+04 	 3.031975e+02 	 3.023939e+02 	 3.003416e+02 	 2.978579e+02 	 2.934261e+02 	 2.892762e+02 	 2.668421e+02 	 1.474018e+02 	 1.471209e+02 
9.106000e-02 	 4.999970e+04 	 4.441400e+02 	 4.429132e+02 	 4.406208e+02 	 4.374238e+02 	 4.322763e+02 	 4.272278e+02 	 3.861998e+02 	 1.742084e+02 	 1.733820e+02 
9.156000e-02 	 5.049970e+04 	 6.477287e+02 	 6.461044e+02 	 5.790296e+02 	 5.753140e+02 	 5.711702e+02 	 5.680083e+02 	 5.524824e+02 	 1.963006e+02 	 1.922973e+02 
9.206000e-02 	 5.099970e+04 	 6.076674e+02 	 6.063748e+02 	 6.025774e+02 	 5.980386e+02 	 5.919612e+02 	 5.871109e+02 	 5.222119e+02 	 1.937131e+02 	 1.901397e+02 
9.256000e-02 	 5.149970e+04 	 6.838579e+02 	 6.826501e+02 	 6.786128e+02 	 6.749971e+02 	 6.681200e+02 	 6.632119e+02 	 5.788235e+02 	 1.912718e+02 	 1.836828e+02 
9.306000e-02 	 5.199970e+04 	 6.618509e+02 	 6.604866e+02 	 6.584942e+02 	 6.539947e+02 	 6.486371e+02 	 6.450114e+02 	 5.745852e+02 	 2.077640e+02 	 2.037286e+02 
